job_id,label,step,max_steps,status,loss,draft_training_enabled,draft_refit_this_step,draft_loss,generation_kl_error,avg_reward,total_step_time_s,generation_time_s,policy_training_time_s,policy_and_reference_logprobs_time_s,prepare_for_generation_total_s,e2e_tokens_per_sec_per_gpu,generation_worker_tokens_per_sec_per_gpu,policy_training_tokens_per_sec_per_gpu,policy_logprobs_tokens_per_sec_per_gpu,mean_generation_length,vllm_acceptance_rate_pct_mean_visible,vllm_acceptance_rate_pct_mean_weighted,vllm_acceptance_rate_pct_latest_visible,vllm_acceptance_length_mean_visible,vllm_acceptance_length_mean_weighted,vllm_acceptance_length_latest_visible,vllm_accepted_throughput_mean_visible,vllm_drafted_throughput_mean_visible,vllm_accepted_tokens_sum_weighted,vllm_drafted_tokens_sum_weighted,vllm_specdec_metric_visible_count,vllm_specdec_metric_weighted_count,error_count,latest_error,log_path,vllm_acceptance_rate_pos1_weighted,vllm_acceptance_rate_pos2_weighted,vllm_acceptance_rate_pos3_weighted,vllm_acceptance_rate_pos4_weighted,vllm_acceptance_rate_pos5_weighted,vllm_acceptance_rate_pos6_weighted,vllm_acceptance_rate_pos7_weighted,vllm_acceptance_rate_pos8_weighted,vllm_acceptance_rate_pos9_weighted
3266990,qwen30ba3b_suffix_k32_fullgrpo20,11,20,completed_step,0.0005,False,False,,0.0018,0.5,65.31,39.41,3.57,3.92,9.87,17.31,28.69,316.96,288.57,1024.0,23.32,23.635483870967743,28.9,1.4899999999999998,1.5020967741935483,1.69,7.847999999999999,32.488,5781.0,24139.0,5,62,0,,3266990-logs/ray-driver.log,0.33588709677419354,0.10362903225806451,0.03158064516129032,0.015064516129032257,0.009887096774193548,0.0031451612903225807,0.002096774193548387,0.0,0.0
3266990,qwen30ba3b_suffix_k32_fullgrpo20,12,20,completed_step,0.0459,False,False,,0.0017,0.0625,63.84,37.2,3.68,4.11,10.15,17.69,30.36,306.81,274.98,1024.0,38.18,23.85666666666667,24.6,1.826,1.5546666666666666,1.56,8.382,36.61,6173.0,27173.0,5,60,0,,3266990-logs/ray-driver.log,0.36695,0.12773333333333334,0.05215,0.00735,0.0022500000000000003,0.0009166666666666666,0.0,0.0,0.0
3266990,qwen30ba3b_suffix_k32_fullgrpo20,13,20,completed_step,0.0459,False,False,,0.0018,0.0625,65.06,38.87,3.65,3.76,10.04,17.07,28.57,304.43,295.28,1024.0,28.5,26.3203125,30.0,1.668,1.605,1.77,9.48,35.410000000000004,7343.0,27601.0,5,64,0,,3266990-logs/ray-driver.log,0.340234375,0.118671875,0.06584375,0.035515625,0.02253125,0.0099375,0.0062656249999999995,0.0035937499999999997,0.00234375
3266990,qwen30ba3b_suffix_k32_fullgrpo20,14,20,completed_step,0.0,False,False,,0.002,0.0,65.75,38.3,3.81,4.13,10.49,17.59,30.2,303.71,280.42,1024.0,24.68,24.425454545454546,33.1,1.5399999999999998,1.5199999999999998,1.89,8.99,33.952,5379.0,21523.0,5,55,0,,3266990-logs/ray-driver.log,0.33785454545454546,0.10961818181818182,0.036963636363636365,0.014236363636363637,0.01178181818181818,0.003927272727272727,0.002181818181818182,0.002181818181818182,0.001090909090909091
3266990,qwen30ba3b_suffix_k32_fullgrpo20,15,20,completed_step,0.0512,False,False,,0.0072,0.3125,64.77,38.15,3.94,4.26,9.85,15.67,26.6,257.71,238.01,923.3125,26.119999999999997,25.040384615384614,21.0,1.6179999999999999,1.5559615384615384,1.43,8.308,34.12,5384.0,21592.0,5,52,0,,3266990-logs/ray-driver.log,0.36082692307692305,0.13499999999999998,0.03857692307692307,0.014365384615384615,0.004153846153846153,0.0033269230769230767,0.00125,0.0,0.0
3266990,qwen30ba3b_suffix_k32_fullgrpo20,16,20,completed_step,0.0,False,False,,0.0024,0.25,67.52,40.6,3.65,4.23,10.24,16.61,27.62,307.48,265.06,1024.0,23.2,21.601639344262296,17.2,1.55,1.4414754098360656,1.33,7.186,32.238,5055.0,22966.0,5,61,0,,3266990-logs/ray-driver.log,0.2917049180327869,0.08724590163934426,0.029114754098360656,0.013344262295081967,0.010344262295081967,0.004655737704918033,0.004475409836065574,9.836065573770493e-05,9.836065573770493e-05
3266990,qwen30ba3b_suffix_k32_fullgrpo20,17,20,completed_step,0.0462,False,False,,0.0019,0.0625,65.23,39.34,3.8,4.22,9.84,17.41,28.87,298.67,269.37,1024.0,21.82,20.810000000000002,27.1,1.502,1.4718333333333333,1.66,7.837999999999999,35.884,5488.0,25763.0,5,60,0,,3266990-logs/ray-driver.log,0.32035,0.09223333333333333,0.03365,0.013233333333333335,0.0074,0.0026666666666666666,0.0,0.0,0.0
3266990,qwen30ba3b_suffix_k32_fullgrpo20,18,20,completed_step,0.0004,False,False,,0.0021,0.25,68.7,42.08,3.51,3.97,10.08,16.86,27.53,329.64,291.69,1024.0,16.66,16.988524590163934,14.5,1.348,1.3655737704918032,1.26,5.792,33.656,4321.0,24833.0,5,61,0,,3266990-logs/ray-driver.log,0.24347540983606558,0.07534426229508197,0.026688524590163933,0.008918032786885247,0.003934426229508197,0.002622950819672131,0.0013114754098360656,0.0013114754098360656,0.0013114754098360656
3266990,qwen30ba3b_suffix_k32_fullgrpo20,19,20,completed_step,0.0,False,False,,0.0058,0.5,65.31,39.0,4.22,4.06,9.69,14.75,24.7,228.4,237.04,877.375,27.74,27.737037037037037,29.2,1.6800000000000002,1.6725925925925924,1.85,10.538,37.22,6805.0,23947.0,5,54,0,,3266990-logs/ray-driver.log,0.38937037037037037,0.13496296296296298,0.05296296296296296,0.022666666666666665,0.019703703703703706,0.015851851851851853,0.01214814814814815,0.005185185185185185,0.005185185185185185
3266990,qwen30ba3b_suffix_k32_fullgrpo20,20,20,completed_step,0.0005,False,False,,0.0019,0.25,64.51,37.7,3.54,4.4,9.82,17.3,29.6,315.63,253.58,1024.0,27.119999999999997,26.53103448275862,34.4,1.72,1.698793103448276,2.11,11.82,41.268,7883.0,28408.0,5,58,0,,3266990-logs/ray-driver.log,0.3701379310344828,0.14453448275862069,0.07508620689655174,0.040448275862068964,0.028620689655172418,0.01646551724137931,0.011551724137931036,0.004482758620689655,0.0029310344827586203
