job_id,label,step_filter,steps,completed_steps,incomplete_steps,first_step,last_step,max_steps,completed_step_span,incomplete_step_span,partial_result_state,draft_training_enabled_steps,draft_refit_steps,error_count_sum,latest_error,vllm_accepted_tokens_sum_weighted,vllm_drafted_tokens_sum_weighted,vllm_token_acceptance_pct,log_path,total_step_time_s_mean,generation_time_s_mean,policy_training_time_s_mean,policy_and_reference_logprobs_time_s_mean,prepare_for_generation_total_s_mean,e2e_tokens_per_sec_per_gpu_mean,generation_worker_tokens_per_sec_per_gpu_mean,policy_training_tokens_per_sec_per_gpu_mean,policy_logprobs_tokens_per_sec_per_gpu_mean,mean_generation_length_mean,draft_loss_mean,generation_kl_error_mean,avg_reward_mean,vllm_acceptance_rate_pct_mean_weighted_mean,vllm_acceptance_length_mean_weighted_mean,vllm_acceptance_rate_pos1_weighted_mean,vllm_acceptance_rate_pos2_weighted_mean,vllm_acceptance_rate_pos3_weighted_mean,vllm_acceptance_rate_pos4_weighted_mean,vllm_acceptance_rate_pos5_weighted_mean
2152146,qwen32_async_suffix,all,20,20,0,1,20,20,1-20,,complete,0,0,2,"[rank0]:[W618 10:26:54.888139128 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 15x across cluster]",,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260618_lyris_nemorl_qwen30_qwen32_recipe_osl_bestk_step20/logs/qwen32_async1off_suffix/2152146-logs/ray-driver.log,479.947,,128.903,57.092499999999994,,464.213,941.9885,3268.4,7375.914,,,0.0009299999999999999,0.529,,,,,,,
2152147,qwen32_async_pard_k5,all,20,20,0,1,20,20,1-20,,complete,0,0,2,"[rank0]:[W618 09:02:50.628385120 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 15x across cluster]",,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260618_lyris_nemorl_qwen30_qwen32_recipe_osl_bestk_step20/logs/qwen32_async1off_pard/2152147-logs/ray-driver.log,242.5375,,125.02000000000001,56.913,,889.6719999999999,1812.7585,3369.626,7404.2265,,,0.000915,0.528035,,,,,,,
2152151,qwen235b_sync_baseline,all,1,0,1,1,1,20,,1,no_completed_step,0,0,459,"Process group watchdog thread terminated with exception: [Rank 3] Watchdog caught collective operation timeout: WorkNCCL(SeqNum=60, OpType=COALESCED, NumelIn=0, NumelOut=0, Timeout(ms)=3600000) ran for 3600089 milliseconds before timing out. [repeated 95x across cluster]",,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260618_lyris_nemorl_qwen235b_recipe_osl_alltoall_bestk_step20_retry_no_flexnull/logs/qwen235b_sync_baseline/2152151-logs/ray-driver.log,,,,,,,,,,,,,,,,,,,,
2152152,qwen235b_sync_eagle3,all,1,0,1,1,1,20,,1,no_completed_step,0,0,0,,,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260618_lyris_nemorl_qwen235b_recipe_osl_alltoall_bestk_step20_retry_no_flexnull/logs/qwen235b_sync_eagle3/2152152-logs/ray-driver.log,,,,,,,,,,,,,,,,,,,,
2152193,qwen30_sync_eagle3,all,20,20,0,1,20,20,1-20,,complete,0,0,0,,84857422.0,132656902.0,63.96758911194836,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260618_lyris_nemorl_qwen30_qwen32_recipe_osl_eagle3_contextguard_retry/logs/qwen30ba3b_sync_eagle3/2152193-logs/ray-driver.log,300.85749999999996,127.7825,110.07000000000001,51.7115,8.488,1366.8495,3228.3995000000004,3738.4345000000003,7977.4345,3101.322215,,0.0019,0.5256350000000001,62.46418336830577,2.874082012958005,0.776604516935427,0.6124244324935666,0.48476806678267675,,
2152194,qwen30_async_eagle3,all,20,20,0,1,20,20,1-20,,complete,0,0,2,"[rank0]:[W618 09:47:51.204551405 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 7x across cluster]",,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260618_lyris_nemorl_qwen30_qwen32_recipe_osl_eagle3_contextguard_retry/logs/qwen30ba3b_async1off_eagle3/2152194-logs/ray-driver.log,339.964,,242.77100000000002,87.796,,1222.108,2500.9575,3422.6904999999997,9467.2635,,,0.0018800000000000002,0.528085,,,,,,,
2152195,qwen32_sync_eagle3,all,20,20,0,1,20,20,1-20,,complete,0,0,0,,75030203.0,166259292.0,45.128426867113085,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260618_lyris_nemorl_qwen30_qwen32_recipe_osl_eagle3_contextguard_retry/logs/qwen32_sync_eagle3/2152195-logs/ray-driver.log,396.31399999999996,193.9545,130.602,60.4865,9.6845,1043.475,2138.2125,3165.466,6835.1585,3117.94076,,0.0009299999999999999,0.52783,44.31106067002984,2.3295890434735003,0.6537596603276012,0.41556050814201767,0.26007924042940955,,
2152196,qwen32_async_eagle3,all,20,20,0,1,20,20,1-20,,complete,0,0,2,"[rank0]:[W618 08:56:30.049071455 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 15x across cluster]",,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260618_lyris_nemorl_qwen30_qwen32_recipe_osl_eagle3_contextguard_retry/logs/qwen32_async1off_eagle3/2152196-logs/ray-driver.log,189.642,,125.17349999999999,56.838499999999996,,1111.3674999999998,2276.696,3363.8144999999995,7410.1535,,,0.00092,0.529215,,,,,,,
2152218,qwen32_async_pard2,all,20,20,0,1,20,20,1-20,,complete,0,0,2,"[rank0]:[W618 10:27:08.895039158 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 15x across cluster]",,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260618_lyris_nemorl_qwen30_qwen32_recipe_osl_pard2_step20_retry_globalcache/logs/qwen32_async1off_pard2/2152218-logs/ray-driver.log,331.9975,,124.55799999999999,56.8605,,681.3165,1389.8110000000001,3379.4785,7404.181999999999,,,0.0009350000000000001,0.531875,,,,,,,
2152222,qwen30_sync_pard2,all,1,0,1,1,1,20,,1,no_completed_step,0,0,4,"RuntimeError: shape mismatch: value tensor of shape [11264, 8192] cannot be broadcast to indexing result of shape [11264, 16384]",,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/20260618_lyris_nemorl_qwen30_recipe_osl_pard2_step20_retry_staticcheck/logs/qwen30ba3b_sync_pard2/2152222-logs/ray-driver.log,,,,,,,,,,,,,,,,,,,,
