checked_at,job_id,domain,model_group,method,k,temperature,batch_size,isl,osl,state,exit_code,elapsed,time_limit,live_generation_tok_s,live_tok_s_gpu_approx,running_reqs,waiting_reqs,gpu_kv_cache_pct,prefix_cache_hit_pct,live_acceptance_pct,live_mean_accept_len,live_accepted_tput,live_drafted_tput,engine_log_samples,specdec_log_samples,fatal_log_matches,breakdown_present,breakdown_valid,final_tok_s_gpu,final_acceptance_pct,final_mean_accept_len,partial,logs_dir
2026-06-20T10:39:47+00:00,3460302,math,qwen235b,pard,16,1.0,8,4096,32768,COMPLETED,0:0,02:00:44,12:00:00,6.8,1.7000,1,0,2.9,46.1,1.1,1.17,0.99,93.62,591,592,0,1,1,21.5785,11.4605,1.8337,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen235b_math500_osl32k_pard_t10_offset0_n8_isl4096_osl32768_bs8_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen235b_pard_k16
2026-06-20T10:39:47+00:00,3460303,math,qwen235b,pard,16,1.0,16,4096,32768,COMPLETED,0:0,02:02:21,18:00:00,6.7,1.6750,1,0,2.9,46.1,0.8,1.13,0.79,95.10,592,592,0,1,1,35.4438,8.8623,1.4180,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen235b_math500_osl32k_pard_t10_offset0_n16_isl4096_osl32768_bs16_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen235b_pard_k16
2026-06-20T10:39:47+00:00,3460305,math,qwen235b,pard,16,1.0,32,4096,32768,COMPLETED,0:0,02:23:02,1-00:00:00,5.9,1.4750,1,0,2.9,45.2,0.0,1.00,0.00,94.03,592,592,0,1,1,64.2930,11.8869,1.9019,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen235b_math500_osl32k_pard_t10_offset0_n32_isl4096_osl32768_bs32_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen235b_pard_k16
2026-06-20T10:39:47+00:00,3460009,math,qwen30ba3b,eagle3,8,0.0,1,4096,32768,COMPLETED,0:0,01:03:14,16:00:00,12.2,3.0500,1,0,3.6,29.1,0.1,1.01,0.10,96.50,362,362,0,1,1,17.4631,3.7361,0.2989,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n1_isl4096_osl32768_bs1_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8
2026-06-20T10:39:47+00:00,3460022,math,qwen30ba3b,eagle3,8,0.0,2,4096,32768,COMPLETED,0:0,01:09:53,16:00:00,13.6,3.4000,1,0,3.6,37.0,0.8,1.06,0.80,102.06,401,401,0,1,1,33.5462,3.6720,0.2938,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n2_isl4096_osl32768_bs2_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8
2026-06-20T10:39:47+00:00,3460038,math,qwen30ba3b,eagle3,8,0.0,4,4096,32768,COMPLETED,0:0,01:07:50,06:00:00,12.5,3.1250,1,0,3.6,32.0,0.9,1.07,0.80,93.59,391,391,0,1,1,64.9559,3.7653,0.3012,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n4_isl4096_osl32768_bs4_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8
2026-06-20T10:39:47+00:00,3460163,math,qwen30ba3b,eagle3,8,0.0,8,4096,32768,COMPLETED,0:0,01:07:24,08:00:00,13.3,3.3250,1,0,3.7,37.5,0.7,1.06,0.70,100.66,388,388,0,1,1,130.8613,4.1445,0.3316,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n8_isl4096_osl32768_bs8_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8
2026-06-20T10:39:47+00:00,3460179,math,qwen30ba3b,eagle3,8,0.0,16,4096,32768,COMPLETED,0:0,01:18:08,12:00:00,12.6,3.1500,1,0,3.7,38.1,0.1,1.01,0.10,99.94,453,453,0,1,1,230.6107,3.9830,0.3186,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n16_isl4096_osl32768_bs16_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8
2026-06-20T10:39:47+00:00,3460192,math,qwen30ba3b,eagle3,8,0.0,32,4096,32768,COMPLETED,0:0,01:23:39,16:00:00,25.3,6.3250,1,0,3.6,33.1,0.1,1.01,0.30,199.80,485,485,0,1,1,418.9885,4.1535,0.3323,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n32_isl4096_osl32768_bs32_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8
2026-06-20T10:39:47+00:00,3460203,math,qwen30ba3b,eagle3,8,1.0,1,4096,32768,COMPLETED,0:0,00:42:15,16:00:00,18.3,4.5750,1,0,3.6,29.1,6.2,1.50,6.09,97.50,237,237,0,1,1,24.4483,8.9799,0.7184,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n1_isl4096_osl32768_bs1_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8
2026-06-20T10:39:47+00:00,3460218,math,qwen30ba3b,eagle3,8,1.0,2,4096,32768,COMPLETED,0:0,01:10:12,16:00:00,12.8,3.2000,1,0,3.6,37.0,0.0,1.00,0.00,102.63,403,403,0,1,1,33.9006,3.9045,0.3124,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n2_isl4096_osl32768_bs2_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8
2026-06-20T10:39:47+00:00,3460228,math,qwen30ba3b,eagle3,8,1.0,4,4096,32768,COMPLETED,0:0,01:12:47,06:00:00,13.3,3.3250,1,0,3.6,32.0,0.8,1.06,0.80,99.96,419,419,0,1,1,63.4188,5.8562,0.4685,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n4_isl4096_osl32768_bs4_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8
2026-06-20T10:39:47+00:00,3460241,math,qwen30ba3b,eagle3,8,1.0,8,4096,32768,COMPLETED,0:0,01:04:55,08:00:00,13.3,3.3250,1,0,3.7,37.5,0.7,1.06,0.70,100.68,374,374,0,1,1,134.2210,3.9717,0.3177,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n8_isl4096_osl32768_bs8_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8
2026-06-20T10:39:47+00:00,3460242,math,qwen30ba3b,eagle3,8,1.0,16,4096,32768,COMPLETED,0:0,01:12:22,12:00:00,13.3,3.3250,1,0,3.6,38.1,0.8,1.06,0.80,100.35,416,416,0,1,1,250.6135,4.3867,0.3509,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n16_isl4096_osl32768_bs16_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8
2026-06-20T10:39:47+00:00,3460243,math,qwen30ba3b,eagle3,8,1.0,32,4096,32768,COMPLETED,0:0,01:41:25,16:00:00,12.7,3.1750,1,0,3.6,33.6,0.0,1.00,0.00,101.30,591,591,0,1,1,340.9464,4.1445,0.3316,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n32_isl4096_osl32768_bs32_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8
2026-06-20T10:39:47+00:00,3460307,math,qwen30ba3b,pard,16,0.0,1,4096,32768,COMPLETED,0:0,00:29:39,16:00:00,16.3,4.0750,1,0,7.4,43.6,5.8,1.93,7.87,135.40,164,164,0,1,1,39.7921,15.6333,2.5013,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t00_offset0_n1_isl4096_osl32768_bs1_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16
2026-06-20T10:39:47+00:00,3460308,math,qwen30ba3b,pard,16,0.0,2,4096,32768,COMPLETED,0:0,00:32:53,16:00:00,21.8,5.4500,1,0,7.4,46.2,9.9,2.59,13.39,134.89,180,180,0,1,1,69.4206,17.4609,2.7937,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t00_offset0_n2_isl4096_osl32768_bs2_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16
2026-06-20T10:39:47+00:00,3460309,math,qwen30ba3b,pard,16,0.0,4,4096,32768,COMPLETED,0:0,00:41:10,06:00:00,14.3,3.5750,1,0,7.4,44.8,4.3,1.69,5.85,134.93,230,230,0,1,1,102.4180,16.3800,2.6208,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t00_offset0_n4_isl4096_osl32768_bs4_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16
2026-06-20T10:39:47+00:00,3460310,math,qwen30ba3b,pard,16,0.0,8,4096,32768,COMPLETED,0:0,00:39:01,08:00:00,27.8,6.9500,1,0,7.4,46.1,14.5,3.32,19.43,133.90,217,217,0,1,1,238.5302,15.2983,2.4477,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t00_offset0_n8_isl4096_osl32768_bs8_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16
2026-06-20T10:39:47+00:00,3460312,math,qwen30ba3b,pard,16,0.0,16,4096,32768,COMPLETED,0:0,00:47:21,12:00:00,21.0,5.2500,1,0,7.5,43.6,9.5,2.52,12.67,133.04,267,267,0,1,1,385.4529,16.6705,2.6673,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t00_offset0_n16_isl4096_osl32768_bs16_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16
2026-06-20T10:39:47+00:00,3460313,math,qwen30ba3b,pard,16,0.0,32,4096,32768,COMPLETED,0:0,01:35:53,16:00:00,23.5,5.8750,1,0,7.4,17.8,11.4,2.82,15.14,133.00,552,552,0,1,1,367.2712,15.1939,2.4310,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t00_offset0_n32_isl4096_osl32768_bs32_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16
2026-06-20T10:39:47+00:00,3460314,math,qwen30ba3b,pard,16,1.0,1,4096,32768,COMPLETED,0:0,00:20:13,16:00:00,27.1,6.7750,1,0,7.4,43.6,13.8,3.20,18.60,135.30,107,107,0,1,1,60.2711,26.9321,4.3091,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t10_offset0_n1_isl4096_osl32768_bs1_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16
2026-06-20T10:39:47+00:00,3460315,math,qwen30ba3b,pard,16,1.0,2,4096,32768,COMPLETED,0:0,00:52:37,16:00:00,13.3,3.3250,1,0,7.5,46.2,3.6,1.58,4.85,134.55,298,298,0,1,1,43.1762,9.9733,1.5957,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t10_offset0_n2_isl4096_osl32768_bs2_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16
2026-06-20T10:39:47+00:00,3460316,math,qwen30ba3b,pard,16,1.0,4,4096,32768,COMPLETED,0:0,00:36:09,06:00:00,20.9,5.2250,1,0,7.5,44.8,9.3,2.49,12.49,134.30,200,200,0,1,1,137.3196,20.9384,3.3501,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t10_offset0_n4_isl4096_osl32768_bs4_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16
2026-06-20T10:39:47+00:00,3460317,math,qwen30ba3b,pard,16,1.0,8,4096,32768,COMPLETED,0:0,00:40:47,08:00:00,33.0,8.2500,2,0,14.9,46.1,6.3,2.01,16.56,263.32,230,230,0,1,1,223.4431,18.3412,2.9346,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t10_offset0_n8_isl4096_osl32768_bs8_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16
2026-06-20T10:39:47+00:00,3460318,math,qwen30ba3b,pard,16,1.0,16,4096,32768,COMPLETED,0:0,00:50:35,12:00:00,17.4,4.3500,1,0,7.4,33.7,6.8,2.10,9.11,133.03,286,286,0,1,1,365.8623,16.3445,2.6151,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t10_offset0_n16_isl4096_osl32768_bs16_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16
2026-06-20T10:39:47+00:00,3460319,math,qwen30ba3b,pard,16,1.0,32,4096,32768,COMPLETED,0:0,01:33:17,16:00:00,16.4,4.1000,1,0,7.4,16.7,6.1,1.98,8.11,132.95,540,540,0,1,1,383.9973,15.8549,2.5368,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t10_offset0_n32_isl4096_osl32768_bs32_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16
2026-06-20T10:39:47+00:00,3460244,math,qwen32,eagle3,8,0.0,1,4096,32768,COMPLETED,0:0,00:23:26,16:00:00,62.4,15.6000,1,0,3.8,0.0,100.0,9.00,55.45,55.45,119,119,0,1,1,29.9202,87.7539,7.0203,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t00_offset0_n1_isl4096_osl32768_bs1_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8
2026-06-20T10:39:47+00:00,3460245,math,qwen32,eagle3,8,0.0,2,4096,32768,COMPLETED,0:0,00:24:42,16:00:00,31.2,7.8000,1,0,3.8,0.0,29.1,3.33,21.83,74.97,129,129,0,1,1,50.4235,49.2509,3.9401,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t00_offset0_n2_isl4096_osl32768_bs2_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8
2026-06-20T10:39:47+00:00,3460247,math,qwen32,eagle3,8,0.0,4,4096,32768,COMPLETED,0:0,00:24:59,06:00:00,36.1,9.0250,1,0,3.8,0.0,35.4,3.83,26.68,75.38,130,130,0,1,1,99.2461,64.1323,5.1306,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t00_offset0_n4_isl4096_osl32768_bs4_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8
2026-06-20T10:39:47+00:00,3460248,math,qwen32,eagle3,8,0.0,8,4096,32768,COMPLETED,0:0,00:27:12,08:00:00,28.5,7.1250,1,0,3.8,0.0,25.8,3.06,19.19,74.35,144,144,0,1,1,194.7035,59.0164,4.7213,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t00_offset0_n8_isl4096_osl32768_bs8_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8
2026-06-20T10:39:47+00:00,3460249,math,qwen32,eagle3,8,0.0,16,4096,32768,COMPLETED,0:0,00:35:08,12:00:00,25.7,6.4250,1,0,3.8,0.0,22.4,2.80,16.53,73.65,191,191,0,1,1,241.8427,50.7759,4.0621,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t00_offset0_n16_isl4096_osl32768_bs16_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8
2026-06-20T10:39:47+00:00,3460250,math,qwen32,eagle3,8,0.0,32,4096,32768,COMPLETED,0:0,00:47:51,16:00:00,20.5,5.1250,1,0,3.8,31.9,15.3,2.23,11.29,73.65,268,268,0,1,1,382.6390,52.5138,4.2011,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t00_offset0_n32_isl4096_osl32768_bs32_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8
2026-06-20T10:39:47+00:00,3460251,math,qwen32,eagle3,8,1.0,1,4096,32768,COMPLETED,0:0,00:42:45,16:00:00,12.1,3.0250,1,0,3.8,0.0,3.7,1.30,2.78,74.75,238,238,0,1,1,11.0631,11.4077,0.9126,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t10_offset0_n1_isl4096_osl32768_bs1_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8
2026-06-20T10:39:47+00:00,3460252,math,qwen32,eagle3,8,1.0,2,4096,32768,COMPLETED,0:0,00:39:46,16:00:00,11.9,2.9750,1,0,3.8,37.0,3.5,1.28,2.59,74.80,220,220,0,1,1,21.5824,14.6578,1.1726,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t10_offset0_n2_isl4096_osl32768_bs2_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8
2026-06-20T10:39:47+00:00,3460253,math,qwen32,eagle3,8,1.0,4,4096,32768,COMPLETED,0:0,01:05:17,06:00:00,11.8,2.9500,1,0,3.8,32.0,3.4,1.27,2.50,74.29,372,372,0,1,1,35.8902,16.6230,1.3298,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t10_offset0_n4_isl4096_osl32768_bs4_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8
2026-06-20T10:39:47+00:00,3460254,math,qwen32,eagle3,8,1.0,8,4096,32768,COMPLETED,0:0,01:03:02,08:00:00,15.1,3.7750,1,0,3.9,0.0,7.9,1.63,5.85,73.79,358,358,0,1,1,73.8494,27.7341,2.2187,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t10_offset0_n8_isl4096_osl32768_bs8_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8
2026-06-20T10:39:47+00:00,3460255,math,qwen32,eagle3,8,1.0,16,4096,32768,COMPLETED,0:0,01:37:12,12:00:00,9.1,2.2750,1,0,3.9,38.1,0.0,1.00,0.00,73.01,561,561,0,1,1,91.9059,23.8034,1.9043,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t10_offset0_n16_isl4096_osl32768_bs16_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8
2026-06-20T10:39:47+00:00,3460256,math,qwen32,eagle3,8,1.0,32,4096,32768,COMPLETED,0:0,01:40:27,16:00:00,27.9,6.9750,1,0,3.8,33.6,25.0,3.00,18.58,74.32,581,581,0,1,1,196.7770,26.0296,2.0824,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t10_offset0_n32_isl4096_osl32768_bs32_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8
2026-06-20T10:39:47+00:00,3460320,math,qwen32,pard,16,0.0,1,4096,32768,COMPLETED,0:0,00:30:13,16:00:00,17.2,4.3000,1,0,5.2,43.6,9.6,2.54,10.45,108.80,161,161,0,1,1,21.6483,22.1157,3.5385,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_pard_t00_offset0_n1_isl4096_osl32768_bs1_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_pard_k16
2026-06-20T10:39:47+00:00,3460321,math,qwen32,pard,16,0.0,2,4096,32768,COMPLETED,0:0,00:28:24,16:00:00,50.3,12.5750,1,0,5.2,46.2,39.6,7.33,43.47,109.82,150,150,0,1,1,64.4241,51.3757,8.2201,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_pard_t00_offset0_n2_isl4096_osl32768_bs2_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_pard_k16
2026-06-20T10:39:47+00:00,3460322,math,qwen32,pard,16,0.0,4,4096,32768,COMPLETED,0:0,00:46:31,06:00:00,9.6,2.4000,1,0,5.2,44.8,2.6,1.41,2.79,108.44,259,259,0,1,1,43.6794,15.1259,2.4201,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_pard_t00_offset0_n4_isl4096_osl32768_bs4_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_pard_k16
2026-06-20T10:39:47+00:00,3460325,math,qwen32,pard,16,0.0,8,4096,32768,COMPLETED,0:0,00:47:00,08:00:00,18.9,4.7250,1,0,5.2,46.1,11.3,2.81,12.19,107.83,262,262,0,1,1,101.5217,34.1102,5.4576,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_pard_t00_offset0_n8_isl4096_osl32768_bs8_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_pard_k16
2026-06-20T10:39:47+00:00,3460327,math,qwen32,pard,16,0.0,16,4096,32768,COMPLETED,0:0,01:11:16,12:00:00,11.3,2.8250,1,0,5.2,46.1,4.3,1.69,4.59,106.93,406,406,0,1,1,130.2311,20.9066,3.3451,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_pard_t00_offset0_n16_isl4096_osl32768_bs16_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_pard_k16
2026-06-20T10:39:47+00:00,3460344,math,qwen32,pard,16,0.0,32,4096,32768,COMPLETED,0:0,01:31:34,16:00:00,13.9,3.4750,1,0,5.2,32.5,6.7,2.07,7.19,107.21,527,527,0,1,1,198.2569,22.6118,3.6179,False,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_pard_t00_offset0_n32_isl4096_osl32768_bs32_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_pard_k16
