job_id,temperature,model_group,batch_size,method,model,draft_model,specdec_method,num_speculative_tokens,prompt_count,isl,osl,max_model_len,max_num_batched_tokens,logs_dir,job_file,state,exit_code,elapsed,job_name,has_breakdown,output_tok_s_per_gpu,speedup_vs_baseline,acceptance_rate_pct,mean_acceptance_length,accepted_tokens_per_draft,latency_s,breakdown_json
3366059,1.0,qwen30ba3b,8,pard,Qwen/Qwen3-30B-A3B,amd/PARD-Qwen3-0.6B,draft_model,5,8,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_pard_t10_offset0_n8_isl4096_osl32768_bs8_k5_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_pard_t10_bs8_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:08:56,vllm-specdec-qwen30ba3b_math500_osl32k_pard_t10_bs8-k5,yes,99.1090494136625,0.8019978418643496,36.62616509520569,2.831308254760285,1.8313082547602848,2645.00569373701,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_pard_t10_offset0_n8_isl4096_osl32768_bs8_k5_20260617_qmath_osl32k_bsweep/breakdown.json
3366061,1.0,qwen30ba3b,8,eagle3,Qwen/Qwen3-30B-A3B,RedHatAI/Qwen3-30B-A3B-Thinking-2507-speculator.eagle3,eagle3,3,8,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n8_isl4096_osl32768_bs8_k3_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_eagle3_t10_bs8_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:07:31,vllm-specdec-qwen30ba3b_math500_osl32k_eagle3_t10_bs8-k3,yes,128.89227742532114,1.0430059509161078,10.223804087926476,1.3067141226377943,0.3067141226377943,2033.8223921280587,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n8_isl4096_osl32768_bs8_k3_20260617_qmath_osl32k_bsweep/breakdown.json
3366062,1.0,qwen30ba3b,16,baseline,Qwen/Qwen3-30B-A3B,,draft_model,0,16,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_baseline_t10_offset0_n16_isl4096_osl32768_bs16_k0_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_baseline_t10_bs16_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:11:37,vllm-baseline-qwen30ba3b_math500_osl32k_baseline_t10_bs16-k0,yes,248.13763882337958,0.8965062312064997,,,,2112.8918711650185,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_baseline_t10_offset0_n16_isl4096_osl32768_bs16_k0_20260617_qmath_osl32k_bsweep/breakdown.json
3366063,1.0,qwen30ba3b,16,suffix,Qwen/Qwen3-30B-A3B,,suffix,32,16,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_suffix_t10_offset0_n16_isl4096_osl32768_bs16_k32_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_suffix_t10_bs16_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,00:25:36,vllm-specdec-qwen30ba3b_math500_osl32k_suffix_t10_bs16-k32,yes,730.1394471399315,2.63794951509365,77.92203448312284,6.479284007773913,5.479284007773913,718.0655723419914,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_suffix_t10_offset0_n16_isl4096_osl32768_bs16_k32_20260617_qmath_osl32k_bsweep/breakdown.json
3366066,1.0,qwen30ba3b,16,pard,Qwen/Qwen3-30B-A3B,amd/PARD-Qwen3-0.6B,draft_model,5,16,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_pard_t10_offset0_n16_isl4096_osl32768_bs16_k5_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_pard_t10_bs16_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:32:46,vllm-specdec-qwen30ba3b_math500_osl32k_pard_t10_bs16-k5,yes,193.73920492882414,0.699967990633265,41.961697324958195,3.0980848662479095,2.0980848662479095,2706.153358028969,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_pard_t10_offset0_n16_isl4096_osl32768_bs16_k5_20260617_qmath_osl32k_bsweep/breakdown.json
3366067,1.0,qwen30ba3b,16,eagle3,Qwen/Qwen3-30B-A3B,RedHatAI/Qwen3-30B-A3B-Thinking-2507-speculator.eagle3,eagle3,3,16,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n16_isl4096_osl32768_bs16_k3_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_eagle3_t10_bs16_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:12:57,vllm-specdec-qwen30ba3b_math500_osl32k_eagle3_t10_bs16-k3,yes,241.15378632692597,0.8712739959414811,9.933927866990839,1.2980178360097252,0.29801783600972515,2174.0815600930946,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n16_isl4096_osl32768_bs16_k3_20260617_qmath_osl32k_bsweep/breakdown.json
3366069,1.0,qwen30ba3b,32,baseline,Qwen/Qwen3-30B-A3B,,draft_model,0,32,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_baseline_t10_offset0_n32_isl4096_osl32768_bs32_k0_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_baseline_t10_bs32_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:15:31,vllm-baseline-qwen30ba3b_math500_osl32k_baseline_t10_bs32-k0,yes,473.05039504542714,0.9329149384570381,,,,2216.6264122859575,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_baseline_t10_offset0_n32_isl4096_osl32768_bs32_k0_20260617_qmath_osl32k_bsweep/breakdown.json
3366070,1.0,qwen30ba3b,32,suffix,Qwen/Qwen3-30B-A3B,,suffix,32,32,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_suffix_t10_offset0_n32_isl4096_osl32768_bs32_k32_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_suffix_t10_bs32_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,00:29:32,vllm-specdec-qwen30ba3b_math500_osl32k_suffix_t10_bs32-k32,yes,1241.6780054329413,2.448745360228884,76.50014459850968,6.379098934550989,5.379098934550989,844.4830265269848,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_suffix_t10_offset0_n32_isl4096_osl32768_bs32_k32_20260617_qmath_osl32k_bsweep/breakdown.json
3366071,1.0,qwen30ba3b,32,pard,Qwen/Qwen3-30B-A3B,amd/PARD-Qwen3-0.6B,draft_model,5,32,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_pard_t10_offset0_n32_isl4096_osl32768_bs32_k5_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_pard_t10_bs32_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:41:32,vllm-specdec-qwen30ba3b_math500_osl32k_pard_t10_bs32-k5,yes,351.906696656018,0.6940043126313044,45.87787002918328,3.2938935014591637,2.2938935014591637,2979.6989087279653,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_pard_t10_offset0_n32_isl4096_osl32768_bs32_k5_20260617_qmath_osl32k_bsweep/breakdown.json
3366072,1.0,qwen30ba3b,32,eagle3,Qwen/Qwen3-30B-A3B,RedHatAI/Qwen3-30B-A3B-Thinking-2507-speculator.eagle3,eagle3,3,32,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n32_isl4096_osl32768_bs32_k3_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_eagle3_t10_bs32_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:14:30,vllm-specdec-qwen30ba3b_math500_osl32k_eagle3_t10_bs32-k3,yes,468.34273330379693,0.923630836784218,10.910247825153158,1.3273074347545948,0.32730743475459473,2238.9073758081067,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n32_isl4096_osl32768_bs32_k3_20260617_qmath_osl32k_bsweep/breakdown.json
3366073,1.0,qwen8,4,baseline,Qwen/Qwen3-8B,,draft_model,0,4,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen8_math500_osl32k_baseline_t10_offset0_n4_isl4096_osl32768_bs4_k0_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen8_baseline_t10_bs4_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,00:36:57,vllm-baseline-qwen8_math500_osl32k_baseline_t10_bs4-k0,yes,123.2509416415804,0.8121868229498614,,,,1063.4563781359466,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen8_math500_osl32k_baseline_t10_offset0_n4_isl4096_osl32768_bs4_k0_20260617_qmath_osl32k_bsweep/breakdown.json
3366075,1.0,qwen8,4,suffix,Qwen/Qwen3-8B,,suffix,32,4,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen8_math500_osl32k_suffix_t10_offset0_n4_isl4096_osl32768_bs4_k32_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen8_suffix_t10_bs4_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,00:11:25,vllm-specdec-qwen8_math500_osl32k_suffix_t10_bs4-k32,yes,442.19295806556806,2.9139192687588613,78.72572193427123,6.547611880393338,5.547611880393338,296.4135850860039,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen8_math500_osl32k_suffix_t10_offset0_n4_isl4096_osl32768_bs4_k32_20260617_qmath_osl32k_bsweep/breakdown.json
3366076,1.0,qwen8,4,pard,Qwen/Qwen3-8B,amd/PARD-Qwen3-0.6B,draft_model,5,4,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen8_math500_osl32k_pard_t10_offset0_n4_isl4096_osl32768_bs4_k5_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen8_pard_t10_bs4_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,00:57:01,vllm-specdec-qwen8_math500_osl32k_pard_t10_bs4-k5,yes,95.23733285039425,0.6275855240028846,32.71345264427911,2.6356726322139554,1.6356726322139554,1376.2670171149948,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen8_math500_osl32k_pard_t10_offset0_n4_isl4096_osl32768_bs4_k5_20260617_qmath_osl32k_bsweep/breakdown.json
3366079,1.0,qwen8,4,pard2,Qwen/Qwen3-8B,amd/PARD2-Qwen3-8B,pard2,5,4,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen8_math500_osl32k_pard2_t10_offset0_n4_isl4096_osl32768_bs4_k5_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen8_pard2_t10_bs4_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:14:25,vllm-specdec-qwen8_math500_osl32k_pard2_t10_bs4-k5,yes,59.54224176966775,0.39236555542796975,0.07028612117082284,1.0035143060585412,0.003514306058541142,2201.327932983055,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen8_math500_osl32k_pard2_t10_offset0_n4_isl4096_osl32768_bs4_k5_20260617_qmath_osl32k_bsweep/breakdown.json
