job_id,label,step,max_steps,status,loss,draft_training_enabled,draft_refit_this_step,draft_loss,generation_kl_error,avg_reward,total_step_time_s,generation_time_s,policy_training_time_s,policy_and_reference_logprobs_time_s,prepare_for_generation_total_s,e2e_tokens_per_sec_per_gpu,generation_worker_tokens_per_sec_per_gpu,policy_training_tokens_per_sec_per_gpu,policy_logprobs_tokens_per_sec_per_gpu,mean_generation_length,vllm_acceptance_rate_pct_mean_visible,vllm_acceptance_rate_pct_mean_weighted,vllm_acceptance_rate_pct_latest_visible,vllm_acceptance_length_mean_visible,vllm_acceptance_length_mean_weighted,vllm_acceptance_length_latest_visible,vllm_accepted_throughput_mean_visible,vllm_drafted_throughput_mean_visible,vllm_accepted_tokens_sum_weighted,vllm_drafted_tokens_sum_weighted,vllm_specdec_metric_visible_count,vllm_specdec_metric_weighted_count,error_count,latest_error,log_path,vllm_acceptance_rate_pos1_weighted,vllm_acceptance_rate_pos2_weighted,vllm_acceptance_rate_pos3_weighted,vllm_acceptance_rate_pos4_weighted,vllm_acceptance_rate_pos5_weighted,vllm_acceptance_rate_pos6_weighted,vllm_acceptance_rate_pos7_weighted,vllm_acceptance_rate_pos8_weighted,vllm_acceptance_rate_pos9_weighted
3263290,static_pard,1,20,completed_step,,False,False,,0.0048,0.5488,546.61,415.03,66.8,57.5,6.13,228.91,301.48,1873.13,2176.08,3809.2656,50.4225,52.6969868173258,33.7,3.521,3.6345951035781545,2.69,267.67275,537.90225,1522701.0,2917450.0,40,531,0,,3263290-logs/ray-driver.log,0.7702052730696798,0.6082768361581921,0.4936516007532957,0.41403201506591336,0.3486346516007533,,,,
3263290,static_pard,2,20,completed_step,0.0226,False,False,,0.0122,0.8066,481.66,398.41,40.98,17.77,17.02,222.23,268.67,2612.02,6023.13,3248.4141,49.9075,52.64110854503464,35.8,3.49475,3.63080831408776,2.79,260.1295,537.20075,1265132.0,2435040.0,40,433,0,,3263290-logs/ray-driver.log,0.7815057736720554,0.6138129330254042,0.49332101616628177,0.40393071593533486,0.3393187066974596,,,,
3263290,static_pard,3,20,completed_step,,False,False,,0.002,0.5215,458.49,380.85,39.55,17.92,12.87,269.15,324.02,3120.37,6887.41,3745.6211,42.11025641025641,41.819581749049426,38.1,3.1056410256410256,3.091045627376426,2.91,219.6094871794872,527.973076923077,1234551.0,2964770.0,39,526,0,,3263290-logs/ray-driver.log,0.72843536121673,0.523180608365019,0.37328517110266163,0.270712927756654,0.19527376425855514,,,,
3263290,static_pard,4,20,completed_step,,False,False,,0.0059,0.4609,490.77,409.91,41.94,17.71,12.23,257.41,308.19,3012.33,7132.69,3845.709,51.74390243902439,55.28716475095786,35.6,3.586341463414634,3.7632375478927202,2.78,279.75975609756097,538.6117073170732,1601993.0,2942945.0,41,522,0,,3263290-logs/ray-driver.log,0.7887835249042146,0.6314272030651341,0.5197931034482759,0.44286015325670497,0.3813735632183908,,,,
3263290,static_pard,5,20,completed_step,0.0018,False,False,,0.0077,0.4648,463.97,387.64,39.44,17.64,12.27,258.66,309.59,3043.18,6803.74,3644.3047,43.274358974358975,44.457029702970296,31.8,3.1635897435897435,3.222613861386139,2.59,237.20076923076923,563.8541025641026,1280832.0,2965045.0,39,505,0,,3263290-logs/ray-driver.log,0.7351227722772278,0.5377128712871287,0.4024891089108911,0.3072950495049505,0.2401940594059406,,,,
3263290,static_pard,6,20,completed_step,0.0021,False,False,,0.0068,0.584,497.25,417.92,41.9,17.78,11.47,252.86,300.86,3000.66,7072.13,3802.1816,42.15714285714286,44.47822736030829,30.4,3.1085714285714285,3.224527938342967,2.52,241.62714285714287,557.7052380952381,1350405.0,3023010.0,42,519,0,,3263290-logs/ray-driver.log,0.7347129094412331,0.5301965317919075,0.4007996146435453,0.3117610789980732,0.24651637764932563,,,,
3263290,static_pard,7,20,completed_step,0.0181,False,False,,0.0075,0.4492,497.62,419.26,39.42,17.82,11.86,243.53,289.04,3074.47,6800.64,3686.9355,45.983333333333334,47.18133595284872,28.7,3.2997619047619047,3.359842829076621,2.44,251.59666666666666,549.4659523809523,1396458.0,2950975.0,42,509,0,,3263290-logs/ray-driver.log,0.7595343811394892,0.5715500982318271,0.43557170923379174,0.33322593320235755,0.25923575638506874,,,,
3263290,static_pard,8,20,completed_step,,False,False,,0.0065,0.5254,527.44,442.63,45.35,18.72,11.41,239.69,285.62,2787.43,6753.88,3709.5156,38.82727272727273,40.20283018867924,32.2,2.9411363636363634,3.010075471698113,2.61,217.5459090909091,558.4418181818181,1253482.0,3109920.0,44,530,0,,3263290-logs/ray-driver.log,0.7299981132075472,0.5100849056603775,0.3532320754716981,0.2452547169811321,0.17157169811320755,,,,
3263290,static_pard,9,20,completed_step,0.0248,False,False,,0.0045,0.4082,499.1,423.4,39.86,18.03,10.7,258.13,304.29,3232.23,7144.9,3918.1992,45.082926829268295,46.82998137802607,34.1,3.2539024390243902,3.3413035381750467,2.71,233.9209756097561,516.3307317073171,1360857.0,2906625.0,41,537,0,,3263290-logs/ray-driver.log,0.7561061452513966,0.5705009310986964,0.43405959031657354,0.33138361266294225,0.24939106145251397,,,,
3263290,static_pard,10,20,completed_step,0.0109,False,False,,0.0062,0.4824,487.64,411.99,39.82,17.78,10.66,263.21,311.54,3223.59,7217.43,3907.666,48.609756097560975,51.074230769230766,29.9,3.4309756097560973,3.5541346153846156,2.5,244.97878048780487,514.2660975609756,1392902.0,2815025.0,41,520,0,,3263290-logs/ray-driver.log,0.7763634615384616,0.5967173076923077,0.4753807692307692,0.3879153846153846,0.3170038461538462,,,,
3263290,static_pard,11,20,completed_step,0.0093,False,False,,0.0044,0.4414,471.77,396.01,39.39,17.94,10.68,261.04,310.98,3126.84,6865.9,3752.4766,50.261538461538464,52.9882703777336,35.6,3.5133333333333336,3.649662027833002,2.78,269.35538461538465,526.8720512820513,1458171.0,2741775.0,39,503,0,,3263290-logs/ray-driver.log,0.782403578528827,0.6208767395626242,0.5022604373757455,0.4077594433399603,0.3356918489065607,,,,
3263290,static_pard,12,20,completed_step,0.0236,False,False,,0.0057,0.582,519.78,442.42,38.95,17.62,10.82,244.21,286.92,3258.88,7206.17,3862.6504,38.565909090909095,39.34953271028037,32.1,2.9275,2.9669719626168223,2.6,211.56045454545455,552.8561363636364,1226025.0,3113810.0,44,535,0,,3263290-logs/ray-driver.log,0.7166785046728972,0.49282616822429903,0.34085233644859814,0.24208037383177572,0.17462616822429905,,,,
3263290,static_pard,13,20,completed_step,0.012,False,False,,0.0087,0.5508,510.68,434.25,39.16,17.62,10.55,233.99,275.17,3051.32,6781.47,3623.5469,44.46976744186047,45.49150197628459,27.2,3.2241860465116274,3.275098814229249,2.36,209.42186046511625,500.3302325581395,1167976.0,2641420.0,43,506,0,,3263290-logs/ray-driver.log,0.7275355731225296,0.5411462450592885,0.41577075098814226,0.3259802371541502,0.26423122529644266,,,,
3263290,static_pard,14,20,completed_step,,False,False,,0.0089,0.5684,490.92,414.75,39.47,18.09,10.45,248.54,294.18,3091.57,6744.8,3661.0098,44.13333333333333,44.06737451737452,36.0,3.2057142857142855,3.2024324324324325,2.8,226.4607142857143,525.0135714285714,1285384.0,2914805.0,42,518,0,,3263290-logs/ray-driver.log,0.7327818532818533,0.5325135135135135,0.397965250965251,0.3041061776061776,0.23635135135135135,,,,
3263290,static_pard,15,20,completed_step,0.0264,False,False,,0.0067,0.4316,507.57,432.04,39.67,17.82,10.87,242.11,284.43,3097.95,6895.81,3694.0527,47.15581395348838,50.00559845559846,29.6,3.358139534883721,3.500984555984556,2.48,261.36651162790696,548.0004651162791,1477202.0,2944180.0,43,518,0,,3263290-logs/ray-driver.log,0.7703841698841699,0.5894517374517375,0.46463127413127414,0.3730791505791506,0.3031138996138996,,,,
3263290,static_pard,16,20,completed_step,,False,False,,0.0074,0.5625,521.4,443.24,39.4,17.81,10.94,237.89,279.84,3147.7,6966.17,3762.3242,40.63409090909091,41.717137476459506,30.1,3.031590909090909,3.085687382297552,2.51,222.14113636363635,550.0677272727272,1271238.0,3042485.0,44,531,0,,3263290-logs/ray-driver.log,0.7230753295668549,0.5128248587570622,0.3722335216572505,0.2742617702448211,0.20326365348399245,,,,
3263290,static_pard,17,20,completed_step,1.0328,False,False,,0.0072,0.5586,474.81,397.77,40.03,17.77,10.49,249.49,297.81,2959.19,6667.89,3616.2754,49.58,52.706862745098036,34.6,3.47975,3.6358823529411763,2.73,248.1335,509.85925,1370323.0,2700075.0,40,510,0,,3263290-logs/ray-driver.log,0.7828764705882353,0.6170647058823528,0.49922352941176473,0.406156862745098,0.3302764705882353,,,,
3263290,static_pard,18,20,incomplete_step,,,,,,,,,,,,,,,,,45.59090909090909,46.17784679089027,39.1,3.2796969696969698,3.3091097308488613,2.96,244.3430303030303,536.6563636363636,1223607.0,2669515.0,33,483,0,,3263290-logs/ray-driver.log,0.7512277432712215,0.5555631469979296,0.4251490683229814,0.3237080745341615,0.2531532091097308,,,,
