domain,model,temperature,top_p,batch_size,isl,osl,method,job_id,tok_s_gpu,baseline_tok_s_gpu,speedup,acceptance_pct,mean_accept_len,total_gpus,basis,source,source_label
Math,Qwen3-235B-A22B,0.0,,4,4096,32768,eagle3_k3,,15.911330027527615,7.8572543284511465,2.0250496372393894,56.976311546570756,2.7092893463971226,4,matched 6/17 qmath sweep,docs/qmath_vllm_standalone_batch_sweep_completed_metrics_live_20260617.csv,6/17 qmath sweep
Math,Qwen3-235B-A22B,0.0,,4,4096,32768,pard_k5,,17.940792068579746,7.8572543284511465,2.2833411416525076,55.728688216772106,3.786434410838605,4,matched 6/17 qmath sweep,docs/qmath_vllm_standalone_batch_sweep_completed_metrics_live_20260617.csv,6/17 qmath sweep
Math,Qwen3-235B-A22B,0.0,,4,4096,32768,pard2_k1,,4.9821399322755155,7.8572543284511465,0.6340815409570196,3.1820257270165166,1.0318202572701651,4,matched 6/17 qmath sweep,docs/qmath_vllm_standalone_batch_sweep_completed_metrics_live_20260617.csv,6/17 qmath sweep
Math,Qwen3-235B-A22B,0.0,,8,4096,32768,baseline,,15.52013014261271,15.52013014261271,1.0,,,4,matched 6/17 qmath sweep,docs/qmath_vllm_standalone_batch_sweep_completed_metrics_live_20260617.csv,6/17 qmath sweep
Math,Qwen3-235B-A22B,0.0,,8,4096,32768,suffix_k32,,61.08459623264491,15.52013014261271,3.935830155504207,86.68343617959084,7.793424853339686,4,matched 6/17 qmath sweep,docs/qmath_vllm_standalone_batch_sweep_completed_metrics_live_20260617.csv,6/17 qmath sweep
Math,Qwen3-235B-A22B,0.0,,8,4096,32768,eagle3_k3,,34.349584391555666,15.52013014261271,2.2132278580090015,60.85433418845797,2.825630025653739,4,matched 6/17 qmath sweep,docs/qmath_vllm_standalone_batch_sweep_completed_metrics_live_20260617.csv,6/17 qmath sweep
Math,Qwen3-235B-A22B,0.0,,8,4096,32768,pard_k5,,36.46495987208803,15.52013014261271,2.3495266816074136,53.885201313434514,3.6942600656717257,4,matched 6/17 qmath sweep,docs/qmath_vllm_standalone_batch_sweep_completed_metrics_live_20260617.csv,6/17 qmath sweep
Math,Qwen3-235B-A22B,0.0,,8,4096,32768,pard2_k1,,12.804274732257657,15.52013014261271,0.8250107837112598,4.31073246240594,1.0431073246240594,4,matched 6/17 qmath sweep,docs/qmath_vllm_standalone_batch_sweep_completed_metrics_live_20260617.csv,6/17 qmath sweep
Math,Qwen3-235B-A22B,0.0,,16,4096,32768,baseline,,23.52299106160737,23.52299106160737,1.0,,,4,matched 6/17 qmath sweep,docs/qmath_vllm_standalone_batch_sweep_completed_metrics_live_20260617.csv,6/17 qmath sweep
Math,Qwen3-235B-A22B,0.0,,16,4096,32768,suffix_k32,,121.45500821796541,23.52299106160737,5.163246795438189,80.44482479055941,6.783046237533998,4,matched 6/17 qmath sweep,docs/qmath_vllm_standalone_batch_sweep_completed_metrics_live_20260617.csv,6/17 qmath sweep
Math,Qwen3-235B-A22B,0.0,,16,4096,32768,eagle3_k3,,65.43887049071405,23.52299106160737,2.7819111234335727,65.32533956576229,2.9597601869728685,4,matched 6/17 qmath sweep,docs/qmath_vllm_standalone_batch_sweep_completed_metrics_live_20260617.csv,6/17 qmath sweep
Math,Qwen3-235B-A22B,0.0,,16,4096,32768,pard_k5,,59.30001600025247,23.52299106160737,2.5209385934358464,50.79573841770528,3.539786920885264,4,matched 6/17 qmath sweep,docs/qmath_vllm_standalone_batch_sweep_completed_metrics_live_20260617.csv,6/17 qmath sweep
Math,Qwen3-235B-A22B,0.0,,16,4096,32768,pard2_k1,,25.078928081965557,23.52299106160737,1.0661453731068105,5.102020359968085,1.051020203599681,4,matched 6/17 qmath sweep,docs/qmath_vllm_standalone_batch_sweep_completed_metrics_live_20260617.csv,6/17 qmath sweep
Math,Qwen3-235B-A22B,0.0,,32,4096,32768,baseline,,60.842495081365485,60.842495081365485,1.0,,,4,matched 6/17 qmath sweep,docs/qmath_vllm_standalone_batch_sweep_completed_metrics_live_20260617.csv,6/17 qmath sweep
