domain,model,temperature,top_p,batch_size,isl,osl,method,job_id,state,tok_s_gpu,baseline_tok_s_gpu,speedup,acceptance_pct,mean_accept_len,basis,source,source_label,source_priority,logs_dir,valid_result
Math,Qwen3-235B-A22B,0.0,1.0,16,4096.0,32768.0,pard2_k11,3457307,COMPLETED,24.3536,23.52299106160737,1.0353105154109543,0.3691,0.0406,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n16_isl4096_osl32768_bs16_k11_20260620_qmath_pard2_ksweep_qwen235b_k11,True
Math,Qwen3-235B-A22B,0.0,1.0,32,4096.0,32768.0,pard2_k11,3457978,COMPLETED,47.0049,60.842495081365485,0.7725669359407388,0.4735,0.0521,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_retry_repo_offline_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n32_isl4096_osl32768_bs32_k11_repooffline_20260620,True
Math,Qwen3-235B-A22B,0.0,1.0,1,4096.0,32768.0,pard2_k16,3460387,COMPLETED,1.6249,1.9126832781443956,0.8495395022099055,0.2657,0.0425,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n1_isl4096_osl32768_bs1_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen235b_pard2_k16,True
Math,Qwen3-235B-A22B,0.0,1.0,2,4096.0,32768.0,pard2_k16,3460388,COMPLETED,3.31,3.877196759719886,0.853709575533416,0.2454,0.0393,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n2_isl4096_osl32768_bs2_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen235b_pard2_k16,True
Math,Qwen3-235B-A22B,0.0,1.0,4,4096.0,32768.0,pard2_k16,3460389,COMPLETED,6.3086,7.857254328451147,0.8029013363047873,0.1728,0.0276,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n4_isl4096_osl32768_bs4_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen235b_pard2_k16,True
Math,Qwen3-235B-A22B,0.0,1.0,8,4096.0,32768.0,pard2_k16,3460391,COMPLETED,12.7353,15.52013014261271,0.8205665727656133,0.3047,0.0487,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n8_isl4096_osl32768_bs8_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen235b_pard2_k16,True
Math,Qwen3-235B-A22B,0.0,1.0,16,4096.0,32768.0,pard2_k16,3460392,COMPLETED,24.5741,23.52299106160737,1.0446843233345515,0.3459,0.0553,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n16_isl4096_osl32768_bs16_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen235b_pard2_k16,True
Math,Qwen3-235B-A22B,0.0,1.0,32,4096.0,32768.0,pard2_k16,3460393,COMPLETED,43.6521,60.842495081365485,0.7174607146144065,0.2819,0.0451,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n32_isl4096_osl32768_bs32_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen235b_pard2_k16,True
Math,Qwen3-235B-A22B,0.0,1.0,1,4096.0,32768.0,pard2_k3,3457194,COMPLETED,1.7101,1.9126832781443956,0.8940842530181299,1.5534,0.0466,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n1_isl4096_osl32768_bs1_k3_20260620_qmath_pard2_ksweep_qwen235b_k3,True
Math,Qwen3-235B-A22B,0.0,1.0,2,4096.0,32768.0,pard2_k3,3457197,COMPLETED,3.2777,3.877196759719886,0.8453788144186941,1.2754,0.0383,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n2_isl4096_osl32768_bs2_k3_20260620_qmath_pard2_ksweep_qwen235b_k3,True
Math,Qwen3-235B-A22B,0.0,1.0,4,4096.0,32768.0,pard2_k3,3457199,COMPLETED,6.32,7.857254328451147,0.8043522248115677,1.2529,0.0376,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n4_isl4096_osl32768_bs4_k3_20260620_qmath_pard2_ksweep_qwen235b_k3,True
Math,Qwen3-235B-A22B,0.0,1.0,8,4096.0,32768.0,pard2_k3,3457201,COMPLETED,12.6158,15.52013014261271,0.8128668950630471,1.5004,0.045,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n8_isl4096_osl32768_bs8_k3_20260620_qmath_pard2_ksweep_qwen235b_k3,True
Math,Qwen3-235B-A22B,0.0,1.0,16,4096.0,32768.0,pard2_k3,3457203,COMPLETED,24.8853,23.52299106160737,1.0579139334289889,1.7695,0.0531,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n16_isl4096_osl32768_bs16_k3_20260620_qmath_pard2_ksweep_qwen235b_k3,True
Math,Qwen3-235B-A22B,0.0,1.0,32,4096.0,32768.0,pard2_k3,3457205,COMPLETED,49.5729,60.842495081365485,0.8147742779730761,1.5788,0.0474,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n32_isl4096_osl32768_bs32_k3_20260620_qmath_pard2_ksweep_qwen235b_k3,True
Math,Qwen3-235B-A22B,0.0,1.0,1,4096.0,32768.0,pard2_k5,3457221,COMPLETED,1.6687,1.9126832781443956,0.8724392684704716,0.9193,0.046,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n1_isl4096_osl32768_bs1_k5_20260620_qmath_pard2_ksweep_qwen235b_k5,True
Math,Qwen3-235B-A22B,0.0,1.0,2,4096.0,32768.0,pard2_k5,3457223,COMPLETED,1.7997,3.877196759719886,0.4641755658874589,0.5807,0.029,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n2_isl4096_osl32768_bs2_k5_20260620_qmath_pard2_ksweep_qwen235b_k5,True
Math,Qwen3-235B-A22B,0.0,1.0,4,4096.0,32768.0,pard2_k5,3457227,COMPLETED,6.2993,7.857254328451147,0.8017177167334664,0.5061,0.0253,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n4_isl4096_osl32768_bs4_k5_20260620_qmath_pard2_ksweep_qwen235b_k5,True
Math,Qwen3-235B-A22B,0.0,1.0,8,4096.0,32768.0,pard2_k5,3457231,COMPLETED,11.796,15.52013014261271,0.7600451730499614,1.4395,0.072,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n8_isl4096_osl32768_bs8_k5_20260620_qmath_pard2_ksweep_qwen235b_k5,True
Math,Qwen3-235B-A22B,0.0,1.0,16,4096.0,32768.0,pard2_k5,3457234,COMPLETED,24.6808,23.52299106160737,1.0492203111143603,0.808,0.0404,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n16_isl4096_osl32768_bs16_k5_20260620_qmath_pard2_ksweep_qwen235b_k5,True
Math,Qwen3-235B-A22B,0.0,1.0,32,4096.0,32768.0,pard2_k5,3457236,COMPLETED,48.7263,60.842495081365485,0.800859661242322,0.9813,0.0491,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n32_isl4096_osl32768_bs32_k5_20260620_qmath_pard2_ksweep_qwen235b_k5,True
Math,Qwen3-235B-A22B,0.0,1.0,1,4096.0,32768.0,pard2_k9,3457263,COMPLETED,1.6066,1.9126832781443956,0.8399717916489841,0.2196,0.0198,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n1_isl4096_osl32768_bs1_k9_20260620_qmath_pard2_ksweep_qwen235b_k9,True
Math,Qwen3-235B-A22B,0.0,1.0,2,4096.0,32768.0,pard2_k9,3457279,COMPLETED,3.3716,3.877196759719886,0.8695973428605636,0.3854,0.0347,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n2_isl4096_osl32768_bs2_k9_20260620_qmath_pard2_ksweep_qwen235b_k9,True
Math,Qwen3-235B-A22B,0.0,1.0,4,4096.0,32768.0,pard2_k9,3457280,COMPLETED,6.3246,7.857254328451147,0.8049376710511457,0.262,0.0236,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n4_isl4096_osl32768_bs4_k9_20260620_qmath_pard2_ksweep_qwen235b_k9,True
Math,Qwen3-235B-A22B,0.0,1.0,8,4096.0,32768.0,pard2_k9,3457282,COMPLETED,12.3048,15.52013014261271,0.792828403301557,0.801,0.0721,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n8_isl4096_osl32768_bs8_k9_20260620_qmath_pard2_ksweep_qwen235b_k9,True
Math,Qwen3-235B-A22B,0.0,1.0,16,4096.0,32768.0,pard2_k9,3457285,COMPLETED,24.4375,23.52299106160737,1.038877238697983,0.451,0.0406,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n16_isl4096_osl32768_bs16_k9_20260620_qmath_pard2_ksweep_qwen235b_k9,True
Math,Qwen3-235B-A22B,0.0,1.0,32,4096.0,32768.0,pard2_k9,3457291,COMPLETED,44.1618,60.842495081365485,0.7258380830855446,0.5802,0.0522,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen235b_math500_osl32k_pard2_t00_offset0_n32_isl4096_osl32768_bs32_k9_20260620_qmath_pard2_ksweep_qwen235b_k9,True
Math,Qwen3-235B-A22B,0.0,1.0,1,4096.0,32768.0,pard_k16,3460281,COMPLETED,7.6069,1.9126832781443956,3.9770829216324266,23.6906,3.7905,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen235b_math500_osl32k_pard_t00_offset0_n1_isl4096_osl32768_bs1_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen235b_pard_k16,True
Math,Qwen3-235B-A22B,0.0,1.0,2,4096.0,32768.0,pard_k16,3460282,COMPLETED,10.7068,3.877196759719886,2.761479662634797,16.9907,2.7185,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen235b_math500_osl32k_pard_t00_offset0_n2_isl4096_osl32768_bs2_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen235b_pard_k16,True
Math,Qwen3-235B-A22B,0.0,1.0,4,4096.0,32768.0,pard_k16,3460283,COMPLETED,19.7447,7.857254328451147,2.5129261666514178,18.3441,2.9351,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen235b_math500_osl32k_pard_t00_offset0_n4_isl4096_osl32768_bs4_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen235b_pard_k16,True
Math,Qwen3-235B-A22B,0.0,1.0,8,4096.0,32768.0,pard_k16,3460284,COMPLETED,38.9195,15.52013014261271,2.5076787141842978,16.8974,2.7036,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen235b_math500_osl32k_pard_t00_offset0_n8_isl4096_osl32768_bs8_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen235b_pard_k16,True
Math,Qwen3-235B-A22B,0.0,1.0,16,4096.0,32768.0,pard_k16,3460287,COMPLETED,60.6383,23.52299106160737,2.5778311882696636,17.5098,2.8016,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen235b_math500_osl32k_pard_t00_offset0_n16_isl4096_osl32768_bs16_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen235b_pard_k16,True
Math,Qwen3-235B-A22B,0.0,1.0,32,4096.0,32768.0,pard_k16,3460289,COMPLETED,99.1811,60.842495081365485,1.6301287425402884,17.4459,2.7913,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen235b_math500_osl32k_pard_t00_offset0_n32_isl4096_osl32768_bs32_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen235b_pard_k16,True
Math,Qwen3-30B-A3B,0.0,1.0,1,4096.0,32768.0,eagle3_k8,3460009,COMPLETED,17.4631,,,3.7361,0.2989,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n1_isl4096_osl32768_bs1_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8,True
Math,Qwen3-30B-A3B,0.0,1.0,2,4096.0,32768.0,eagle3_k8,3460022,COMPLETED,33.5462,,,3.672,0.2938,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n2_isl4096_osl32768_bs2_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8,True
Math,Qwen3-30B-A3B,0.0,1.0,4,4096.0,32768.0,eagle3_k8,3460038,COMPLETED,64.9559,,,3.7653,0.3012,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n4_isl4096_osl32768_bs4_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8,True
Math,Qwen3-30B-A3B,0.0,1.0,8,4096.0,32768.0,eagle3_k8,3460163,COMPLETED,130.8613,,,4.1445,0.3316,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n8_isl4096_osl32768_bs8_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8,True
Math,Qwen3-30B-A3B,0.0,1.0,16,4096.0,32768.0,eagle3_k8,3460179,COMPLETED,230.6107,,,3.983,0.3186,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n16_isl4096_osl32768_bs16_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8,True
Math,Qwen3-30B-A3B,0.0,1.0,32,4096.0,32768.0,eagle3_k8,3460192,COMPLETED,418.9885,,,4.1535,0.3323,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n32_isl4096_osl32768_bs32_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_eagle3_k8,True
Math,Qwen3-30B-A3B,0.0,1.0,1,4096.0,32768.0,pard_k16,3460307,COMPLETED,39.7921,,,15.6333,2.5013,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t00_offset0_n1_isl4096_osl32768_bs1_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16,True
Math,Qwen3-30B-A3B,0.0,1.0,2,4096.0,32768.0,pard_k16,3460308,COMPLETED,69.4206,,,17.4609,2.7937,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t00_offset0_n2_isl4096_osl32768_bs2_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16,True
Math,Qwen3-30B-A3B,0.0,1.0,4,4096.0,32768.0,pard_k16,3460309,COMPLETED,102.418,,,16.38,2.6208,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t00_offset0_n4_isl4096_osl32768_bs4_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16,True
Math,Qwen3-30B-A3B,0.0,1.0,8,4096.0,32768.0,pard_k16,3460310,COMPLETED,238.5302,,,15.2983,2.4477,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t00_offset0_n8_isl4096_osl32768_bs8_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16,True
Math,Qwen3-30B-A3B,0.0,1.0,16,4096.0,32768.0,pard_k16,3460312,COMPLETED,385.4529,,,16.6705,2.6673,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t00_offset0_n16_isl4096_osl32768_bs16_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16,True
Math,Qwen3-30B-A3B,0.0,1.0,32,4096.0,32768.0,pard_k16,3460313,COMPLETED,367.2712,,,15.1939,2.431,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen30ba3b_math500_osl32k_pard_t00_offset0_n32_isl4096_osl32768_bs32_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen30ba3b_pard_k16,True
