runtime_family,runtime,runtime_provenance,domain,model,model_checkpoint,temperature,top_p,batch_size,isl,osl,context_profile,position_encoding,cuda_graph,setup_signature,attention_backend,method,k,tok_s_gpu,latency_s,acceptance_rate,mean_accept_len,job_id,source_status,source,baseline_tok_s_gpu,baseline_latency_s,throughput_speedup,latency_speedup,throughput_speedup_label,latency_speedup_label
vllm_native,vLLM 0.24.0,"{""cuda_version"":""13.0"",""environment"":{""VLLM_ATTENTION_BACKEND"":null,""VLLM_USE_V2_MODEL_RUNNER"":""0""},""gpu_count"":4,""gpu_names"":[""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200""],""platform"":""Linux-6.17.0-1021-nvidia-64k-aarch64-with-glibc2.39"",""python"":""3.12.3"",""torch_version"":""2.11.0+cu130"",""vllm_version"":""0.24.0""}",Math,Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,0.0,1.0,1,4096,32768,Native 32K,native,PIECEWISE,"{""attention_backend"":""TRITON_ATTN"",""cuda_profiler_range"":false,""cudagraph_mode"":""PIECEWISE"",""disable_custom_all_reduce"":true,""dtype"":""bfloat16"",""enable_chunked_prefill"":true,""enable_prefix_caching"":true,""enforce_eager"":false,""engine_gpus"":1,""gpu_memory_utilization"":0.9,""isl"":4096,""kv_cache_dtype"":""auto"",""max_model_len"":40960,""max_num_batched_tokens"":131072,""max_num_seqs"":32,""measure_repeats"":1,""model"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218"",""moe_backend"":""auto"",""osl"":32768,""pipeline_parallel_size"":1,""pp"":1,""prompt_jsonl"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm024-dynamicsd/datasets/math_500_data_prompts_qmath_20260617.jsonl"",""prompt_offset"":0,""seed"":0,""temperature"":0.0,""tensor_parallel_size"":1,""top_p"":1.0,""total_gpus"":4,""tp"":1,""warmup_repeats"":1}",TRITON_ATTN,suffix,32.0,111.63516043479724,73.38189839199185,1.0,17.0,2276621,partial,experiments/vllm_024_dynamicsd/report/20260704_q8_cg_piecewise_full_partial/math/suffix/matrix_cg-on-piecewise/suffix_t0p0/result.json,,,,,waiting matched baseline,waiting matched baseline
vllm_native,vLLM 0.24.0,"{""cuda_version"":""13.0"",""environment"":{""VLLM_ATTENTION_BACKEND"":null,""VLLM_USE_V2_MODEL_RUNNER"":""0""},""gpu_count"":4,""gpu_names"":[""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200""],""platform"":""Linux-6.17.0-1021-nvidia-64k-aarch64-with-glibc2.39"",""python"":""3.12.3"",""torch_version"":""2.11.0+cu130"",""vllm_version"":""0.24.0""}",Math,Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,1.0,1.0,1,4096,32768,Native 32K,native,PIECEWISE,"{""attention_backend"":""TRITON_ATTN"",""cuda_profiler_range"":false,""cudagraph_mode"":""PIECEWISE"",""disable_custom_all_reduce"":true,""dtype"":""bfloat16"",""enable_chunked_prefill"":true,""enable_prefix_caching"":true,""enforce_eager"":false,""engine_gpus"":1,""gpu_memory_utilization"":0.9,""isl"":4096,""kv_cache_dtype"":""auto"",""max_model_len"":40960,""max_num_batched_tokens"":131072,""max_num_seqs"":32,""measure_repeats"":1,""model"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218"",""moe_backend"":""auto"",""osl"":32768,""pipeline_parallel_size"":1,""pp"":1,""prompt_jsonl"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm024-dynamicsd/datasets/math_500_data_prompts_qmath_20260617.jsonl"",""prompt_offset"":0,""seed"":0,""temperature"":1.0,""tensor_parallel_size"":1,""top_p"":1.0,""total_gpus"":4,""tp"":1,""warmup_repeats"":1}",TRITON_ATTN,suffix,32.0,111.67136470138345,73.35810771101387,1.0,17.0,2276622,partial,experiments/vllm_024_dynamicsd/report/20260704_q8_cg_piecewise_full_partial/math/suffix/matrix_cg-on-piecewise/suffix_t1p0/result.json,,,,,waiting matched baseline,waiting matched baseline
vllm_native,vLLM 0.24.0,"{""cuda_version"":""13.0"",""environment"":{""VLLM_ATTENTION_BACKEND"":null,""VLLM_USE_V2_MODEL_RUNNER"":""0""},""gpu_count"":4,""gpu_names"":[""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200""],""platform"":""Linux-6.17.0-1021-nvidia-64k-aarch64-with-glibc2.39"",""python"":""3.12.3"",""torch_version"":""2.11.0+cu130"",""vllm_version"":""0.24.0""}",Math,Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,0.0,1.0,1,4096,32768,Native 32K,native,NONE,"{""attention_backend"":""TRITON_ATTN"",""cuda_profiler_range"":false,""cudagraph_mode"":""NONE"",""disable_custom_all_reduce"":true,""dtype"":""bfloat16"",""enable_chunked_prefill"":true,""enable_prefix_caching"":true,""enforce_eager"":true,""engine_gpus"":1,""gpu_memory_utilization"":0.9,""isl"":4096,""kv_cache_dtype"":""auto"",""max_model_len"":40960,""max_num_batched_tokens"":131072,""max_num_seqs"":32,""measure_repeats"":1,""model"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218"",""moe_backend"":""auto"",""osl"":32768,""pipeline_parallel_size"":1,""pp"":1,""prompt_jsonl"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm024-dynamicsd/datasets/math_500_data_prompts_qmath_20260617.jsonl"",""prompt_offset"":0,""seed"":0,""temperature"":0.0,""tensor_parallel_size"":1,""top_p"":1.0,""total_gpus"":4,""tp"":1,""warmup_repeats"":1}",TRITON_ATTN,baseline,,9.2310215835687,887.4424055709969,,,2270775,complete,experiments/vllm_024_dynamicsd/report/20260704_vllm_native_completed/native32k/math/baseline/matrix/baseline_t0p0/result.json,9.2310215835687,887.4424055709969,1.0,1.0,1.00x,1.00x
vllm_native,vLLM 0.24.0,"{""cuda_version"":""13.0"",""environment"":{""VLLM_ATTENTION_BACKEND"":null,""VLLM_USE_V2_MODEL_RUNNER"":""0""},""gpu_count"":4,""gpu_names"":[""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200""],""platform"":""Linux-6.17.0-1021-nvidia-64k-aarch64-with-glibc2.39"",""python"":""3.12.3"",""torch_version"":""2.11.0+cu130"",""vllm_version"":""0.24.0""}",Math,Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,0.0,1.0,2,4096,32768,Native 32K,native,NONE,"{""attention_backend"":""TRITON_ATTN"",""cuda_profiler_range"":false,""cudagraph_mode"":""NONE"",""disable_custom_all_reduce"":true,""dtype"":""bfloat16"",""enable_chunked_prefill"":true,""enable_prefix_caching"":true,""enforce_eager"":true,""engine_gpus"":1,""gpu_memory_utilization"":0.9,""isl"":4096,""kv_cache_dtype"":""auto"",""max_model_len"":40960,""max_num_batched_tokens"":131072,""max_num_seqs"":32,""measure_repeats"":1,""model"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218"",""moe_backend"":""auto"",""osl"":32768,""pipeline_parallel_size"":1,""pp"":1,""prompt_jsonl"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm024-dynamicsd/datasets/math_500_data_prompts_qmath_20260617.jsonl"",""prompt_offset"":0,""seed"":0,""temperature"":0.0,""tensor_parallel_size"":1,""top_p"":1.0,""total_gpus"":4,""tp"":1,""warmup_repeats"":1}",TRITON_ATTN,baseline,,18.704797684362756,875.9250047220266,,,2270775,complete,experiments/vllm_024_dynamicsd/report/20260704_vllm_native_completed/native32k/math/baseline/matrix/baseline_t0p0/result.json,18.704797684362756,875.9250047220266,1.0,1.0,1.00x,1.00x
vllm_native,vLLM 0.24.0,"{""cuda_version"":""13.0"",""environment"":{""VLLM_ATTENTION_BACKEND"":null,""VLLM_USE_V2_MODEL_RUNNER"":""0""},""gpu_count"":4,""gpu_names"":[""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200""],""platform"":""Linux-6.17.0-1021-nvidia-64k-aarch64-with-glibc2.39"",""python"":""3.12.3"",""torch_version"":""2.11.0+cu130"",""vllm_version"":""0.24.0""}",Math,Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,0.0,1.0,4,4096,32768,Native 32K,native,NONE,"{""attention_backend"":""TRITON_ATTN"",""cuda_profiler_range"":false,""cudagraph_mode"":""NONE"",""disable_custom_all_reduce"":true,""dtype"":""bfloat16"",""enable_chunked_prefill"":true,""enable_prefix_caching"":true,""enforce_eager"":true,""engine_gpus"":1,""gpu_memory_utilization"":0.9,""isl"":4096,""kv_cache_dtype"":""auto"",""max_model_len"":40960,""max_num_batched_tokens"":131072,""max_num_seqs"":32,""measure_repeats"":1,""model"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218"",""moe_backend"":""auto"",""osl"":32768,""pipeline_parallel_size"":1,""pp"":1,""prompt_jsonl"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm024-dynamicsd/datasets/math_500_data_prompts_qmath_20260617.jsonl"",""prompt_offset"":0,""seed"":0,""temperature"":0.0,""tensor_parallel_size"":1,""top_p"":1.0,""total_gpus"":4,""tp"":1,""warmup_repeats"":1}",TRITON_ATTN,baseline,,37.279732126789526,878.976272912987,,,2270775,complete,experiments/vllm_024_dynamicsd/report/20260704_vllm_native_completed/native32k/math/baseline/matrix/baseline_t0p0/result.json,37.279732126789526,878.976272912987,1.0,1.0,1.00x,1.00x
vllm_native,vLLM 0.24.0,"{""cuda_version"":""13.0"",""environment"":{""VLLM_ATTENTION_BACKEND"":null,""VLLM_USE_V2_MODEL_RUNNER"":""0""},""gpu_count"":4,""gpu_names"":[""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200""],""platform"":""Linux-6.17.0-1021-nvidia-64k-aarch64-with-glibc2.39"",""python"":""3.12.3"",""torch_version"":""2.11.0+cu130"",""vllm_version"":""0.24.0""}",Math,Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,0.0,1.0,8,4096,32768,Native 32K,native,NONE,"{""attention_backend"":""TRITON_ATTN"",""cuda_profiler_range"":false,""cudagraph_mode"":""NONE"",""disable_custom_all_reduce"":true,""dtype"":""bfloat16"",""enable_chunked_prefill"":true,""enable_prefix_caching"":true,""enforce_eager"":true,""engine_gpus"":1,""gpu_memory_utilization"":0.9,""isl"":4096,""kv_cache_dtype"":""auto"",""max_model_len"":40960,""max_num_batched_tokens"":131072,""max_num_seqs"":32,""measure_repeats"":1,""model"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218"",""moe_backend"":""auto"",""osl"":32768,""pipeline_parallel_size"":1,""pp"":1,""prompt_jsonl"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm024-dynamicsd/datasets/math_500_data_prompts_qmath_20260617.jsonl"",""prompt_offset"":0,""seed"":0,""temperature"":0.0,""tensor_parallel_size"":1,""top_p"":1.0,""total_gpus"":4,""tp"":1,""warmup_repeats"":1}",TRITON_ATTN,baseline,,74.10213105299202,884.4010161210317,,,2270775,complete,experiments/vllm_024_dynamicsd/report/20260704_vllm_native_completed/native32k/math/baseline/matrix/baseline_t0p0/result.json,74.10213105299202,884.4010161210317,1.0,1.0,1.00x,1.00x
vllm_native,vLLM 0.24.0,"{""cuda_version"":""13.0"",""environment"":{""VLLM_ATTENTION_BACKEND"":null,""VLLM_USE_V2_MODEL_RUNNER"":""0""},""gpu_count"":4,""gpu_names"":[""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200""],""platform"":""Linux-6.17.0-1021-nvidia-64k-aarch64-with-glibc2.39"",""python"":""3.12.3"",""torch_version"":""2.11.0+cu130"",""vllm_version"":""0.24.0""}",Math,Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,0.0,1.0,16,4096,32768,Native 32K,native,NONE,"{""attention_backend"":""TRITON_ATTN"",""cuda_profiler_range"":false,""cudagraph_mode"":""NONE"",""disable_custom_all_reduce"":true,""dtype"":""bfloat16"",""enable_chunked_prefill"":true,""enable_prefix_caching"":true,""enforce_eager"":true,""engine_gpus"":1,""gpu_memory_utilization"":0.9,""isl"":4096,""kv_cache_dtype"":""auto"",""max_model_len"":40960,""max_num_batched_tokens"":131072,""max_num_seqs"":32,""measure_repeats"":1,""model"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218"",""moe_backend"":""auto"",""osl"":32768,""pipeline_parallel_size"":1,""pp"":1,""prompt_jsonl"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm024-dynamicsd/datasets/math_500_data_prompts_qmath_20260617.jsonl"",""prompt_offset"":0,""seed"":0,""temperature"":0.0,""tensor_parallel_size"":1,""top_p"":1.0,""total_gpus"":4,""tp"":1,""warmup_repeats"":1}",TRITON_ATTN,baseline,,148.13048500995424,884.8414962739917,,,2270775,complete,experiments/vllm_024_dynamicsd/report/20260704_vllm_native_completed/native32k/math/baseline/matrix/baseline_t0p0/result.json,148.13048500995424,884.8414962739917,1.0,1.0,1.00x,1.00x
vllm_native,vLLM 0.24.0,"{""cuda_version"":""13.0"",""environment"":{""VLLM_ATTENTION_BACKEND"":null,""VLLM_USE_V2_MODEL_RUNNER"":""0""},""gpu_count"":4,""gpu_names"":[""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200""],""platform"":""Linux-6.17.0-1021-nvidia-64k-aarch64-with-glibc2.39"",""python"":""3.12.3"",""torch_version"":""2.11.0+cu130"",""vllm_version"":""0.24.0""}",Math,Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,0.0,1.0,32,4096,32768,Native 32K,native,NONE,"{""attention_backend"":""TRITON_ATTN"",""cuda_profiler_range"":false,""cudagraph_mode"":""NONE"",""disable_custom_all_reduce"":true,""dtype"":""bfloat16"",""enable_chunked_prefill"":true,""enable_prefix_caching"":true,""enforce_eager"":true,""engine_gpus"":1,""gpu_memory_utilization"":0.9,""isl"":4096,""kv_cache_dtype"":""auto"",""max_model_len"":40960,""max_num_batched_tokens"":131072,""max_num_seqs"":32,""measure_repeats"":1,""model"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218"",""moe_backend"":""auto"",""osl"":32768,""pipeline_parallel_size"":1,""pp"":1,""prompt_jsonl"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm024-dynamicsd/datasets/math_500_data_prompts_qmath_20260617.jsonl"",""prompt_offset"":0,""seed"":0,""temperature"":0.0,""tensor_parallel_size"":1,""top_p"":1.0,""total_gpus"":4,""tp"":1,""warmup_repeats"":1}",TRITON_ATTN,baseline,,164.68264711913437,1591.8131301979884,,,2270775,complete,experiments/vllm_024_dynamicsd/report/20260704_vllm_native_completed/native32k/math/baseline/matrix/baseline_t0p0/result.json,164.68264711913437,1591.8131301979884,1.0,1.0,1.00x,1.00x
vllm_native,vLLM 0.24.0,"{""cuda_version"":""13.0"",""environment"":{""VLLM_ATTENTION_BACKEND"":null,""VLLM_USE_V2_MODEL_RUNNER"":""0""},""gpu_count"":4,""gpu_names"":[""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200""],""platform"":""Linux-6.17.0-1021-nvidia-64k-aarch64-with-glibc2.39"",""python"":""3.12.3"",""torch_version"":""2.11.0+cu130"",""vllm_version"":""0.24.0""}",Math,Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,1.0,1.0,1,4096,32768,Native 32K,native,NONE,"{""attention_backend"":""TRITON_ATTN"",""cuda_profiler_range"":false,""cudagraph_mode"":""NONE"",""disable_custom_all_reduce"":true,""dtype"":""bfloat16"",""enable_chunked_prefill"":true,""enable_prefix_caching"":true,""enforce_eager"":true,""engine_gpus"":1,""gpu_memory_utilization"":0.9,""isl"":4096,""kv_cache_dtype"":""auto"",""max_model_len"":40960,""max_num_batched_tokens"":131072,""max_num_seqs"":32,""measure_repeats"":1,""model"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218"",""moe_backend"":""auto"",""osl"":32768,""pipeline_parallel_size"":1,""pp"":1,""prompt_jsonl"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm024-dynamicsd/datasets/math_500_data_prompts_qmath_20260617.jsonl"",""prompt_offset"":0,""seed"":0,""temperature"":1.0,""tensor_parallel_size"":1,""top_p"":1.0,""total_gpus"":4,""tp"":1,""warmup_repeats"":1}",TRITON_ATTN,baseline,,8.898419344856165,920.6129406269756,,,2270776,complete,experiments/vllm_024_dynamicsd/report/20260704_vllm_native_completed/native32k/math/baseline/matrix/baseline_t1p0/result.json,8.898419344856165,920.6129406269756,1.0,1.0,1.00x,1.00x
vllm_native,vLLM 0.24.0,"{""cuda_version"":""13.0"",""environment"":{""VLLM_ATTENTION_BACKEND"":null,""VLLM_USE_V2_MODEL_RUNNER"":""0""},""gpu_count"":4,""gpu_names"":[""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200""],""platform"":""Linux-6.17.0-1021-nvidia-64k-aarch64-with-glibc2.39"",""python"":""3.12.3"",""torch_version"":""2.11.0+cu130"",""vllm_version"":""0.24.0""}",Math,Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,1.0,1.0,2,4096,32768,Native 32K,native,NONE,"{""attention_backend"":""TRITON_ATTN"",""cuda_profiler_range"":false,""cudagraph_mode"":""NONE"",""disable_custom_all_reduce"":true,""dtype"":""bfloat16"",""enable_chunked_prefill"":true,""enable_prefix_caching"":true,""enforce_eager"":true,""engine_gpus"":1,""gpu_memory_utilization"":0.9,""isl"":4096,""kv_cache_dtype"":""auto"",""max_model_len"":40960,""max_num_batched_tokens"":131072,""max_num_seqs"":32,""measure_repeats"":1,""model"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218"",""moe_backend"":""auto"",""osl"":32768,""pipeline_parallel_size"":1,""pp"":1,""prompt_jsonl"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm024-dynamicsd/datasets/math_500_data_prompts_qmath_20260617.jsonl"",""prompt_offset"":0,""seed"":0,""temperature"":1.0,""tensor_parallel_size"":1,""top_p"":1.0,""total_gpus"":4,""tp"":1,""warmup_repeats"":1}",TRITON_ATTN,baseline,,17.94786290526943,912.8663443929981,,,2270776,complete,experiments/vllm_024_dynamicsd/report/20260704_vllm_native_completed/native32k/math/baseline/matrix/baseline_t1p0/result.json,17.94786290526943,912.8663443929981,1.0,1.0,1.00x,1.00x
vllm_native,vLLM 0.24.0,"{""cuda_version"":""13.0"",""environment"":{""VLLM_ATTENTION_BACKEND"":null,""VLLM_USE_V2_MODEL_RUNNER"":""0""},""gpu_count"":4,""gpu_names"":[""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200""],""platform"":""Linux-6.17.0-1021-nvidia-64k-aarch64-with-glibc2.39"",""python"":""3.12.3"",""torch_version"":""2.11.0+cu130"",""vllm_version"":""0.24.0""}",Math,Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,1.0,1.0,4,4096,32768,Native 32K,native,NONE,"{""attention_backend"":""TRITON_ATTN"",""cuda_profiler_range"":false,""cudagraph_mode"":""NONE"",""disable_custom_all_reduce"":true,""dtype"":""bfloat16"",""enable_chunked_prefill"":true,""enable_prefix_caching"":true,""enforce_eager"":true,""engine_gpus"":1,""gpu_memory_utilization"":0.9,""isl"":4096,""kv_cache_dtype"":""auto"",""max_model_len"":40960,""max_num_batched_tokens"":131072,""max_num_seqs"":32,""measure_repeats"":1,""model"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218"",""moe_backend"":""auto"",""osl"":32768,""pipeline_parallel_size"":1,""pp"":1,""prompt_jsonl"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm024-dynamicsd/datasets/math_500_data_prompts_qmath_20260617.jsonl"",""prompt_offset"":0,""seed"":0,""temperature"":1.0,""tensor_parallel_size"":1,""top_p"":1.0,""total_gpus"":4,""tp"":1,""warmup_repeats"":1}",TRITON_ATTN,baseline,,35.622118883207065,919.8779024750111,,,2270776,complete,experiments/vllm_024_dynamicsd/report/20260704_vllm_native_completed/native32k/math/baseline/matrix/baseline_t1p0/result.json,35.622118883207065,919.8779024750111,1.0,1.0,1.00x,1.00x
vllm_native,vLLM 0.24.0,"{""cuda_version"":""13.0"",""environment"":{""VLLM_ATTENTION_BACKEND"":null,""VLLM_USE_V2_MODEL_RUNNER"":""0""},""gpu_count"":4,""gpu_names"":[""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200""],""platform"":""Linux-6.17.0-1021-nvidia-64k-aarch64-with-glibc2.39"",""python"":""3.12.3"",""torch_version"":""2.11.0+cu130"",""vllm_version"":""0.24.0""}",Math,Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,1.0,1.0,8,4096,32768,Native 32K,native,NONE,"{""attention_backend"":""TRITON_ATTN"",""cuda_profiler_range"":false,""cudagraph_mode"":""NONE"",""disable_custom_all_reduce"":true,""dtype"":""bfloat16"",""enable_chunked_prefill"":true,""enable_prefix_caching"":true,""enforce_eager"":true,""engine_gpus"":1,""gpu_memory_utilization"":0.9,""isl"":4096,""kv_cache_dtype"":""auto"",""max_model_len"":40960,""max_num_batched_tokens"":131072,""max_num_seqs"":32,""measure_repeats"":1,""model"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218"",""moe_backend"":""auto"",""osl"":32768,""pipeline_parallel_size"":1,""pp"":1,""prompt_jsonl"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm024-dynamicsd/datasets/math_500_data_prompts_qmath_20260617.jsonl"",""prompt_offset"":0,""seed"":0,""temperature"":1.0,""tensor_parallel_size"":1,""top_p"":1.0,""total_gpus"":4,""tp"":1,""warmup_repeats"":1}",TRITON_ATTN,baseline,,70.54786410742828,928.9579610830406,,,2270776,complete,experiments/vllm_024_dynamicsd/report/20260704_vllm_native_completed/native32k/math/baseline/matrix/baseline_t1p0/result.json,70.54786410742828,928.9579610830406,1.0,1.0,1.00x,1.00x
vllm_native,vLLM 0.24.0,"{""cuda_version"":""13.0"",""environment"":{""VLLM_ATTENTION_BACKEND"":null,""VLLM_USE_V2_MODEL_RUNNER"":""0""},""gpu_count"":4,""gpu_names"":[""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200"",""NVIDIA GB200""],""platform"":""Linux-6.17.0-1021-nvidia-64k-aarch64-with-glibc2.39"",""python"":""3.12.3"",""torch_version"":""2.11.0+cu130"",""vllm_version"":""0.24.0""}",Math,Qwen3-8B,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218,1.0,1.0,16,4096,32768,Native 32K,native,NONE,"{""attention_backend"":""TRITON_ATTN"",""cuda_profiler_range"":false,""cudagraph_mode"":""NONE"",""disable_custom_all_reduce"":true,""dtype"":""bfloat16"",""enable_chunked_prefill"":true,""enable_prefix_caching"":true,""enforce_eager"":true,""engine_gpus"":1,""gpu_memory_utilization"":0.9,""isl"":4096,""kv_cache_dtype"":""auto"",""max_model_len"":40960,""max_num_batched_tokens"":131072,""max_num_seqs"":32,""measure_repeats"":1,""model"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218"",""moe_backend"":""auto"",""osl"":32768,""pipeline_parallel_size"":1,""pp"":1,""prompt_jsonl"":""/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm024-dynamicsd/datasets/math_500_data_prompts_qmath_20260617.jsonl"",""prompt_offset"":0,""seed"":0,""temperature"":1.0,""tensor_parallel_size"":1,""top_p"":1.0,""total_gpus"":4,""tp"":1,""warmup_repeats"":1}",TRITON_ATTN,baseline,,141.68324165012956,925.1058803670458,,,2270776,complete,experiments/vllm_024_dynamicsd/report/20260704_vllm_native_completed/native32k/math/baseline/matrix/baseline_t1p0/result.json,141.68324165012956,925.1058803670458,1.0,1.0,1.00x,1.00x
