model,dispatcher,scope,router_replay,status,failure,exit_code,mode,cluster,profile,phase,steps,step,repeat,run_group,job_id,e2e_step_time,e2e_tokens_per_sec_per_gpu,generation_time,generation_tokens_per_sec_per_gpu,policy_training_time,policy_training_tokens_per_sec_per_gpu,logprob_time,logprob_tokens_per_sec_per_gpu,graph_telemetry_status,capture_count,replay_count,cache_hits,cache_misses,cache_evictions,fallback_count,graph_calls,eligible_calls,graph_coverage,logical_tokens,padded_tokens,capacity_tokens,capacity_utilization,padding_utilization,reward,policy_loss,gen_kl_error,token_mult_prob_error,policy_kl_error,js_divergence_error,sampling_importance_ratio,num_masked_seqs_by_logprob_error,router_topk_parity,expert_count_parity,parameter_delta_parity,parameter_delta_max_abs_error,parameter_delta_max_rel_error,grad_norm,nan_inf_status,nemo_rl_commit,bridge_commit,mcore_commit,te_commit,te_version,container_sha256
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,1,1,nano-ep8-v2,5894434,251.32001199101796,11.022301718253152,22.558881400997052,122.79531731912765,127.72043974301778,21.688971675744934,96.99189196698717,28.560376994634346,reported,0.0,0.0,0.0,1.0,0.0,0.0,0.0,312.0,0.0,44322.0,44368.0,49152.0,0.9017333984375,0.9989632167327804,0.0625,0.05961780106787273,0.002138610378096928,1.0405449157115072,0.002343984418985201,0.0005431483195934561,0.9995878289919347,0.0,,,,,,0.7362083196640015,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,2,1,nano-ep8-v2,5894434,48.91940458401223,63.884414100603536,27.808179433981422,112.38375052273435,3.2318871220049914,966.9853500518307,4.56077117100358,685.2322519203072,reported,0.0,0.0,0.0,1.0,0.0,0.0,0.0,416.0,0.0,50003.0,50048.0,65536.0,0.7629852294921875,0.9991008631713555,0.0,2.1444077169974207e-05,0.0017303077543147083,1.0358754994813353,0.0027573146362556145,0.00046254137828327657,1.0001447803806514,0.0,,,,,,0.011587812565267086,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,3,1,nano-ep8-v2,5894434,46.39205173699884,65.44898072655114,29.15532760298811,104.14263016851886,2.818023544998141,1077.4617214924665,4.834423793014139,628.0608879154422,reported,0.0,0.0,0.0,1.0,0.0,0.0,0.0,416.0,0.0,48581.0,48640.0,65536.0,0.7412872314453125,0.9987870065789474,0.0,1.9583538367839992e-05,0.002409169734619354,5.3114508712315,4.273998758788366,0.000676664880302269,1.00039370849845,0.0,,,,,,0.013223914429545403,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,4,1,nano-ep8-v2,5894434,45.82722400399507,62.968847943930335,27.961062252987176,103.20378653324275,5.7762362050125375,499.5792065248025,2.984961217996897,966.7420409356218,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,46171.0,46224.0,49152.0,0.9393513997395834,0.9988534094842506,0.0,2.2844774239416665e-05,0.002091715280812423,1.0408989050119999,0.002375652346700008,0.0005366054173521206,0.99999205316999,0.0,,,,,,0.01924043521285057,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,5,1,nano-ep8-v2,5894434,43.63136049199966,55.55350492553279,25.238524798012804,96.03869558140133,5.628464111010544,430.64590129629755,3.2613658479822334,743.2085552436938,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,38782.0,38832.0,49152.0,0.7890218098958334,0.9987124021425628,0.1875,0.1859721882356098,0.0020959348034921277,1.039575503906235,0.00296717045364403,0.0005532823170142365,0.9997551703127101,0.0,,,,,,1.3457026481628418,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,6,1,nano-ep8-v2,5894434,45.72744643801707,85.37952158102843,26.624774411000544,146.63739266789463,6.4158551689761225,608.5217632216364,3.531086747010704,1105.6617352448648,reported,1.0,1.0,0.0,1.0,0.0,0.0,416.0,416.0,1.0,62467.0,62504.0,65536.0,0.9531707763671875,0.9994080378855753,0.0,2.4312959283179225e-05,0.002170948188904731,1.0401018904522061,0.0023314698446483817,0.0005468084484618885,1.000209168996662,0.0,,,,,,0.01714213751256466,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,7,1,nano-ep8-v2,5894434,49.34063591301674,61.69357049565206,29.86917399900267,101.91108733377224,6.621423343021888,459.7198883542126,3.691137390997028,824.678053822801,reported,1.0,1.0,0.0,1.0,0.0,0.0,416.0,416.0,1.0,48704.0,48752.0,65536.0,0.7431640625,0.9990154250082048,0.125,-0.09201144829944496,0.0023452357381756883,1.042359669925645,0.0024451643657812383,0.0005869246242582449,0.9999524471350014,0.0,,,,,,1.7429003715515137,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,8,1,nano-ep8-v2,5894434,51.95078392801224,43.26931818997883,25.04053725299309,89.7694397404078,6.078135920019122,369.82966975061134,8.042331533011748,279.5053885521927,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,35966.0,36016.0,49152.0,0.7317301432291666,0.9986117281208352,0.0,3.38628322118506e-05,0.0018850032622594881,1.0365259851241717,0.0022140449426615305,0.00048699900580118083,1.000070223966759,0.0,,,,,,0.03956891968846321,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,9,1,nano-ep8-v2,5894434,50.271795405016746,55.72085654455187,31.25815099000465,89.61462566662146,5.874025142984465,476.877002023995,3.431459355982952,816.3254200041637,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,44819.0,44872.0,49152.0,0.9118448893229166,0.9988188625423426,0.1875,-0.1481515963532729,0.0021769092736576567,1.0411460107425228,0.002535100159548165,0.0005391674128532031,1.0000571019772906,0.0,,,,,,1.3880980014801025,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,10,1,nano-ep8-v2,5894434,90.16310540499398,31.936566371198982,25.934947136003757,111.02779523319646,5.785218044999056,497.7340486741274,3.4545854320167564,833.5298277220411,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,46072.0,46128.0,49152.0,0.9373372395833334,0.9987859868192854,0.0625,0.10518389379192783,0.002402173635005056,1.0435146589297801,0.00307307532420964,0.0006255487091095802,1.0001168345334008,0.0,,,,,,0.5607304573059082,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,11,1,nano-ep8-v2,5894434,41.887913938000565,65.59171230313949,27.161612466996303,101.15378839671058,5.954248288995586,461.4352419730001,3.6455952289979905,753.6492197887706,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,43960.0,44016.0,49152.0,0.8943684895833334,0.9987277353689568,0.0625,0.10341094028615316,0.0025047787530638743,1.0417496621375903,0.002852958824405505,0.0006461237949224596,1.0001734960824251,0.0,,,,,,0.5769413709640503,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,12,1,nano-ep8-v2,5894434,31.596655081986682,67.02054361467086,13.896205999015365,152.38871675837615,5.6984902060066815,371.61158893768874,3.2281715520075522,655.9827957975407,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,33882.0,33936.0,49152.0,0.6893310546875,0.9984087694483734,0.0,0.0001995405617662982,0.002569417861650436,1.0432909490191378,0.0035849072664859705,0.0006689392541829875,1.0000603997614235,0.0,,,,,,0.07066543400287628,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,13,1,nano-ep8-v2,5894434,36.47388687799685,57.17960652167652,18.327220295992447,113.7958984678131,5.712764255993534,365.07063945653573,3.411788821016671,611.2812396690274,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,33369.0,33440.0,49152.0,0.67889404296875,0.9978767942583732,0.0625,0.05300576689546688,0.002958349405162153,1.04509570566006,0.0032279687729896978,0.0007271996132658387,0.9998613058123738,0.0,,,,,,0.5007994174957275,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,14,1,nano-ep8-v2,5894434,46.334341740992386,52.03214094368106,25.51892612699885,94.4739989450148,6.853946133021964,351.74991942007347,3.349076326005161,719.8626622152071,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,38574.0,38624.0,49152.0,0.7847900390625,0.9987054681027341,0.0,0.00034899883621619665,0.002313686758498079,1.0411572551820427,0.0030350319502758794,0.0006014972759658122,1.000447308178991,0.0,,,,,,0.038295917212963104,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,15,1,nano-ep8-v2,5894434,44.508655148994876,65.91976302537772,25.626796636002837,114.48953381391617,5.688403857988305,515.7861630868108,3.371264062996488,870.296703306049,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,46944.0,46984.0,49152.0,0.955078125,0.9991486463476928,0.0625,0.15244651289503963,0.0015370641303888988,1.0309848755132407,0.0018344445570619428,0.0003978235604336078,1.0001649230252951,0.0,,,,,,0.35684847831726074,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,16,1,nano-ep8-v2,5894434,48.49927493999712,49.608989061726845,30.491621947992826,78.90692086185923,5.730185853986768,419.8816689908983,3.475689978018636,692.2366537914215,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,38496.0,38560.0,49152.0,0.783203125,0.9983402489626556,0.125,0.25545256029249686,0.0018518515166761063,1.0337671071756631,0.0020149354782006412,0.00046837427373702667,1.0002535169478506,0.0,,,,,,0.5409553647041321,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,17,1,nano-ep8-v2,5894434,44.141707456990844,53.220641777144095,25.431792399002006,92.37453511503928,5.480967340990901,428.6195946526623,3.2346541449951474,726.2754825380332,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,37588.0,37648.0,49152.0,0.7647298177083334,0.9984062898427539,0.3125,-0.32811893592588603,0.001130997958171065,1.0207453882321715,0.0014046161686565029,0.000294801463951444,0.9998758272267878,0.0,,,,,,1.217212438583374,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,18,1,nano-ep8-v2,5894434,45.199582982982974,62.09819460185565,26.404730336013017,106.29960860353232,5.792535004991805,484.55684731834793,3.3719842779973987,832.3919296761813,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,44909.0,44968.0,49152.0,0.9136759440104166,0.9986879558797367,0.0625,0.12545329123656757,0.0019000314259756124,1.0360138108953834,0.0022491720851576247,0.0004911416298227778,0.9997209140565246,0.0,,,,,,0.22621729969978333,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,19,1,nano-ep8-v2,5894434,45.89911755901994,61.85304099473017,27.91915186602273,101.68647004836234,5.385185020015342,527.187086320743,3.240709259000141,876.0427959143484,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,45424.0,45472.0,49152.0,0.9241536458333334,0.9989444053483463,0.125,0.09360320551218138,0.001719513589705457,1.0585034247487783,0.024722160311284824,0.0004589307835658474,1.0000947266817093,0.0,,,,,,0.4422900676727295,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,20,1,nano-ep8-v2,5894434,97.22991909197299,28.995061667522705,29.442953129007947,95.75084019756376,5.662729901989223,497.8495440882084,3.2977584679902066,854.8799214267902,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,45107.0,45144.0,49152.0,0.9177042643229166,0.99918040049619,0.1875,-0.17990395151389293,0.0013155579116670424,1.0272174143756274,0.0013511598113069567,0.0003302533224882609,1.0002605814479466,0.0,,,,,,0.5512419939041138,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,1,1,nano-ep8-v2,5894286,253.94123112014495,12.98454955682235,25.831654970068485,127.64619625883994,127.15139975794591,25.932176179554368,96.83956120582297,34.04923007645487,reported,0.0,0.0,0.0,1.0,0.0,0.0,0.0,416.0,0.0,52757.0,52824.0,65536.0,0.8050079345703125,0.9987316371346358,0.0,2.968961826610439e-06,0.0022406769157896633,1.04128850530833,0.002894714491048944,0.0005727071695673658,0.9999112464138307,0.0,,,,,,0.0014457337092608213,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,2,1,nano-ep8-v2,5894286,42.81416449602693,72.28478089972285,27.272137076128274,113.4789140785354,3.473920600954443,890.8702458973055,3.399541541002691,910.3617245657156,reported,0.0,0.0,0.0,1.0,0.0,0.0,0.0,416.0,0.0,49517.0,49576.0,65536.0,0.7555694580078125,0.9988099080200097,0.0,1.8600244914068753e-05,0.0019393534148548497,1.035338960122317,0.003129792181425728,0.0005158274427685683,0.9997127363458276,0.0,,,,,,0.010242659598588943,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,3,1,nano-ep8-v2,5894286,31.415796406799927,85.35117064291957,16.222091258969158,165.29157413767314,2.6810296459589154,1000.1288139583257,2.9746683510020375,901.4030082031701,reported,0.0,0.0,0.0,1.0,0.0,0.0,0.0,312.0,0.0,42902.0,42960.0,49152.0,0.8728434244791666,0.9986499068901303,0.125,-0.21714220944595652,0.0020391634234329103,1.0393130482989363,0.002234930538406843,0.0005105293856786375,0.999874266795814,0.0,,,,,,1.130265474319458,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,4,1,nano-ep8-v2,5894286,33.48482325789519,77.32047680405601,16.002673002891243,161.7893772829219,5.709619467146695,453.4562267936657,3.1673640380613506,817.4186701900828,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,41425.0,41480.0,49152.0,0.8427937825520834,0.9986740597878495,0.0,1.941231711555247e-05,0.001914151294840849,1.037657840643078,0.002083449155179551,0.0004862681096255983,0.9999599732691422,0.0,,,,,,0.008283971808850765,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,5,1,nano-ep8-v2,5894286,51.64967365283519,70.86443613567897,31.3049729031045,116.9183251277316,7.298360640183091,501.4996079870588,4.635028626071289,789.6661046303764,reported,1.0,1.0,0.0,1.0,0.0,0.0,416.0,416.0,1.0,58562.0,58608.0,65536.0,0.893585205078125,0.9992151242151243,0.1875,-0.11185322486066696,0.0018923337129308493,1.0376645671203732,0.002174819524952909,0.0004792099045971554,0.9999986924231052,0.0,,,,,,1.169358730316162,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,6,1,nano-ep8-v2,5894286,45.17612112802453,85.7491170838242,27.18183407606557,142.51475780330105,5.922803549095988,654.0504792854846,3.6994198879692703,1047.1405294105339,reported,1.0,1.0,0.0,1.0,0.0,0.0,416.0,416.0,1.0,61981.0,62008.0,65536.0,0.9457550048828125,0.9995645723132499,0.0,2.1366562748426077e-05,0.0019009793359145988,1.0388971250504255,0.0023043552282615565,0.0004887136319666752,1.0000462289899588,0.0,,,,,,0.02623739466071129,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,7,1,nano-ep8-v2,5894286,35.69737182999961,64.54781912161921,17.85592153389007,129.0433258024075,5.389246512902901,427.5528117860871,3.307551681995392,696.644443242659,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,36867.0,36920.0,49152.0,0.75006103515625,0.9985644637053088,0.0,3.24367385928781e-05,0.0023269443390745437,1.042378217447549,0.004607270784617867,0.0006167844776427955,0.9999580797739327,0.0,,,,,,0.05491539090871811,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,8,1,nano-ep8-v2,5894286,33.795352407032624,63.44807339703295,13.843743322882801,154.88946522547084,5.45519942115061,393.065373868172,5.813985197106376,368.8089885518103,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,34308.0,34368.0,49152.0,0.697998046875,0.9982541899441341,0.0625,0.019403763883481417,0.002818470653892291,1.0804284782498144,0.040932388880264625,0.0007737729357586431,0.9992901140794856,0.0,,,,,,1.1131048202514648,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,9,1,nano-ep8-v2,5894286,34.8789000059478,75.00415722840715,15.840994170866907,165.14509580536225,5.860739406896755,446.3707253254582,3.3123954529874027,789.7796435025928,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,41857.0,41920.0,49152.0,0.8515828450520834,0.9984971374045801,0.0625,0.05454584625275061,0.0017078526852856157,1.034921831684187,0.0017939066692633787,0.0004282725190023484,1.0001436555758119,0.0,,,,,,0.782746434211731,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
